state_name,is_state,year,gender,caste,convicts,under_trial,detenues,others
Haryana,1,2001,Female,SC,33,50,0,0
Haryana,1,2001,Female,ST,1,1,0,0
Haryana,1,2001,Female,OBC,16,50,0,0
Haryana,1,2001,Female,Others,58,222,0,0
Haryana,1,2002,Female,SC,40,62,0,0
Haryana,1,2002,Female,ST,2,20,0,0
Haryana,1,2002,Female,OBC,20,52,0,0
Haryana,1,2002,Female,Others,68,187,0,0
Haryana,1,2003,Female,SC,36,66,0,0
Haryana,1,2003,Female,ST,2,10,0,0
Haryana,1,2003,Female,OBC,20,52,0,0
Haryana,1,2003,Female,Others,109,209,0,0
Haryana,1,2004,Female,SC,30,78,0,0
Haryana,1,2004,Female,ST,10,24,0,0
Haryana,1,2004,Female,OBC,17,102,0,0
Haryana,1,2004,Female,Others,133,102,0,0
Haryana,1,2005,Female,SC,64,79,0,1
Haryana,1,2005,Female,ST,11,6,0,0
Haryana,1,2005,Female,OBC,35,73,0,0
Haryana,1,2005,Female,Others,78,168,0,0
Haryana,1,2006,Female,SC,26,62,0,0
Haryana,1,2006,Female,ST,1,14,0,0
Haryana,1,2006,Female,OBC,68,100,0,0
Haryana,1,2006,Female,Others,105,157,0,0
Haryana,1,2007,Female,SC,29,83,0,0
Haryana,1,2007,Female,ST,0,20,0,0
Haryana,1,2007,Female,OBC,66,91,0,0
Haryana,1,2007,Female,Others,106,166,0,0
Haryana,1,2008,Female,SC,49,83,0,0
Haryana,1,2008,Female,ST,7,37,0,0
Haryana,1,2008,Female,OBC,74,64,0,0
Haryana,1,2008,Female,Others,125,218,0,0
Haryana,1,2009,Female,SC,62,85,0,0
Haryana,1,2009,Female,ST,130,148,0,0
Haryana,1,2009,Female,OBC,69,103,0,0
Haryana,1,2009,Female,Others,3,18,0,0
Haryana,1,2010,Female,SC,66,87,0,0
Haryana,1,2010,Female,ST,53,58,0,0
Haryana,1,2010,Female,OBC,41,45,0,0
Haryana,1,2010,Female,Others,85,160,0,0
Haryana,1,2011,Female,SC,67,100,0,0
Haryana,1,2011,Female,ST,30,32,0,0
Haryana,1,2011,Female,OBC,45,68,0,0
Haryana,1,2011,Female,Others,143,185,0,0
Haryana,1,2012,Female,SC,71,141,0,0
Haryana,1,2012,Female,ST,40,57,0,0
Haryana,1,2012,Female,OBC,48,49,0,0
Haryana,1,2012,Female,Others,131,213,0,0
Himachal Pradesh,1,2001,Female,SC,3,3,0,0
Himachal Pradesh,1,2001,Female,ST,1,2,0,0
Himachal Pradesh,1,2001,Female,OBC,2,2,0,0
Himachal Pradesh,1,2001,Female,Others,5,8,0,0
Himachal Pradesh,1,2002,Female,SC,1,5,0,0
Himachal Pradesh,1,2002,Female,ST,1,1,0,0
Himachal Pradesh,1,2002,Female,OBC,0,7,0,0
Himachal Pradesh,1,2002,Female,Others,5,7,0,0
Himachal Pradesh,1,2003,Female,SC,2,3,0,0
Himachal Pradesh,1,2003,Female,ST,0,1,0,0
Himachal Pradesh,1,2003,Female,OBC,0,3,0,0
Himachal Pradesh,1,2003,Female,Others,10,12,0,0
Himachal Pradesh,1,2004,Female,SC,3,4,0,0
Himachal Pradesh,1,2004,Female,ST,0,2,0,0
Himachal Pradesh,1,2004,Female,OBC,1,0,0,0
Himachal Pradesh,1,2004,Female,Others,13,13,0,0
Himachal Pradesh,1,2005,Female,SC,2,7,0,0
Himachal Pradesh,1,2005,Female,ST,0,1,0,0
Himachal Pradesh,1,2005,Female,OBC,0,1,0,0
Himachal Pradesh,1,2005,Female,Others,16,7,0,0
Himachal Pradesh,1,2006,Female,SC,5,8,0,0
Himachal Pradesh,1,2006,Female,ST,1,0,0,0
Himachal Pradesh,1,2006,Female,OBC,1,0,0,0
Himachal Pradesh,1,2006,Female,Others,17,13,0,0
Himachal Pradesh,1,2007,Female,SC,16,12,0,0
Himachal Pradesh,1,2007,Female,ST,1,1,0,0
Himachal Pradesh,1,2007,Female,OBC,3,3,0,0
Himachal Pradesh,1,2007,Female,Others,17,8,0,0
Himachal Pradesh,1,2008,Female,SC,15,10,0,0
Himachal Pradesh,1,2008,Female,ST,0,1,0,0
Himachal Pradesh,1,2008,Female,OBC,4,4,0,0
Himachal Pradesh,1,2008,Female,Others,13,11,0,0
Himachal Pradesh,1,2009,Female,SC,9,4,0,0
Himachal Pradesh,1,2009,Female,ST,0,1,0,0
Himachal Pradesh,1,2009,Female,OBC,14,5,0,0
Himachal Pradesh,1,2009,Female,Others,12,7,0,0
Himachal Pradesh,1,2010,Female,SC,6,8,0,0
Himachal Pradesh,1,2010,Female,ST,0,1,0,0
Himachal Pradesh,1,2010,Female,OBC,2,1,0,0
Himachal Pradesh,1,2010,Female,Others,19,13,0,0
Himachal Pradesh,1,2011,Female,SC,11,7,0,0
Himachal Pradesh,1,2011,Female,ST,1,1,0,0
Himachal Pradesh,1,2011,Female,OBC,3,6,0,0
Himachal Pradesh,1,2011,Female,Others,14,19,0,0
Himachal Pradesh,1,2012,Female,SC,12,9,0,0
Himachal Pradesh,1,2012,Female,ST,1,1,0,0
Himachal Pradesh,1,2012,Female,OBC,2,7,0,0
Himachal Pradesh,1,2012,Female,Others,21,20,0,0
Jammu & Kashmir,1,2001,Female,SC,0,0,0,0
Jammu & Kashmir,1,2001,Female,ST,0,0,0,0
Jammu & Kashmir,1,2001,Female,OBC,0,0,0,0
Jammu & Kashmir,1,2001,Female,Others,0,0,0,0
Jammu & Kashmir,1,2002,Female,SC,0,5,0,0
Jammu & Kashmir,1,2002,Female,ST,2,9,0,0
Jammu & Kashmir,1,2002,Female,OBC,1,2,0,0
Jammu & Kashmir,1,2002,Female,Others,0,30,1,0
Jammu & Kashmir,1,2003,Female,SC,0,0,0,0
Jammu & Kashmir,1,2003,Female,ST,0,0,0,0
Jammu & Kashmir,1,2003,Female,OBC,0,0,0,0
Jammu & Kashmir,1,2003,Female,Others,0,0,0,0
Jammu & Kashmir,1,2004,Female,SC,0,0,0,0
Jammu & Kashmir,1,2004,Female,ST,0,0,0,0
Jammu & Kashmir,1,2004,Female,OBC,0,0,0,0
Jammu & Kashmir,1,2004,Female,Others,0,0,0,0
Jammu & Kashmir,1,2005,Female,SC,0,2,0,0
Jammu & Kashmir,1,2005,Female,ST,0,5,0,0
Jammu & Kashmir,1,2005,Female,OBC,0,0,0,0
Jammu & Kashmir,1,2005,Female,Others,10,50,4,0
Jammu & Kashmir,1,2006,Female,SC,0,6,0,0
Jammu & Kashmir,1,2006,Female,ST,0,8,0,0
Jammu & Kashmir,1,2006,Female,OBC,0,2,0,0
Jammu & Kashmir,1,2006,Female,Others,9,33,1,0
Jammu & Kashmir,1,2007,Female,SC,0,0,0,0
Jammu & Kashmir,1,2007,Female,ST,0,0,0,0
Jammu & Kashmir,1,2007,Female,OBC,0,0,0,0
Jammu & Kashmir,1,2007,Female,Others,7,72,3,0
Jammu & Kashmir,1,2008,Female,SC,0,0,0,0
Jammu & Kashmir,1,2008,Female,ST,0,0,0,0
Jammu & Kashmir,1,2008,Female,OBC,0,0,0,0
Jammu & Kashmir,1,2008,Female,Others,9,75,1,0
Jammu & Kashmir,1,2009,Female,SC,0,0,0,0
Jammu & Kashmir,1,2009,Female,ST,0,0,0,0
Jammu & Kashmir,1,2009,Female,OBC,0,0,0,0
Jammu & Kashmir,1,2009,Female,Others,12,85,1,0
Jammu & Kashmir,1,2010,Female,SC,3,16,0,0
Jammu & Kashmir,1,2010,Female,ST,1,19,0,0
Jammu & Kashmir,1,2010,Female,OBC,2,7,0,0
Jammu & Kashmir,1,2010,Female,Others,1,42,15,0
Jammu & Kashmir,1,2011,Female,SC,6,19,0,0
Jammu & Kashmir,1,2011,Female,ST,1,16,0,0
Jammu & Kashmir,1,2011,Female,OBC,1,14,0,0
Jammu & Kashmir,1,2011,Female,Others,2,39,5,0
Jammu & Kashmir,1,2012,Female,SC,2,2,0,0
Jammu & Kashmir,1,2012,Female,ST,2,16,0,0
Jammu & Kashmir,1,2012,Female,OBC,0,1,0,0
Jammu & Kashmir,1,2012,Female,Others,9,61,0,0
Jharkhand,1,2001,Female,SC,10,85,0,0
Jharkhand,1,2001,Female,ST,8,93,0,0
Jharkhand,1,2001,Female,OBC,7,55,0,0
Jharkhand,1,2001,Female,Others,24,159,0,0
Jharkhand,1,2002,Female,SC,14,85,0,0
Jharkhand,1,2002,Female,ST,14,125,0,0
Jharkhand,1,2002,Female,OBC,28,127,0,0
Jharkhand,1,2002,Female,Others,15,68,0,0
Jharkhand,1,2003,Female,SC,37,108,0,0
Jharkhand,1,2003,Female,ST,22,109,0,0
Jharkhand,1,2003,Female,OBC,49,123,0,0
Jharkhand,1,2003,Female,Others,19,74,0,0
Jharkhand,1,2004,Female,SC,23,117,0,0
Jharkhand,1,2004,Female,ST,37,153,0,0
Jharkhand,1,2004,Female,OBC,63,171,0,0
Jharkhand,1,2004,Female,Others,15,52,0,0
Jharkhand,1,2005,Female,SC,31,142,0,0
Jharkhand,1,2005,Female,ST,41,104,0,0
Jharkhand,1,2005,Female,OBC,54,202,0,0
Jharkhand,1,2005,Female,Others,26,98,0,0
Jharkhand,1,2006,Female,SC,44,115,0,0
Jharkhand,1,2006,Female,ST,64,155,0,0
Jharkhand,1,2006,Female,OBC,98,180,0,0
Jharkhand,1,2006,Female,Others,40,83,0,0
Jharkhand,1,2007,Female,SC,44,107,0,0
Jharkhand,1,2007,Female,ST,55,151,0,0
Jharkhand,1,2007,Female,OBC,58,149,0,0
Jharkhand,1,2007,Female,Others,27,66,0,0
Jharkhand,1,2008,Female,SC,32,82,0,0
Jharkhand,1,2008,Female,ST,64,122,0,0
Jharkhand,1,2008,Female,OBC,46,175,0,0
Jharkhand,1,2008,Female,Others,28,103,0,0
Jharkhand,1,2009,Female,SC,29,99,0,0
Jharkhand,1,2009,Female,ST,36,137,0,0
Jharkhand,1,2009,Female,OBC,59,160,0,0
Jharkhand,1,2009,Female,Others,43,88,0,0
Jharkhand,1,2010,Female,SC,15,98,0,0
Jharkhand,1,2010,Female,ST,64,150,0,0
Jharkhand,1,2010,Female,OBC,45,192,0,0
Jharkhand,1,2010,Female,Others,44,99,0,0
Jharkhand,1,2011,Female,SC,12,102,0,0
Jharkhand,1,2011,Female,ST,53,150,0,0
Jharkhand,1,2011,Female,OBC,36,208,0,0
Jharkhand,1,2011,Female,Others,38,118,1,0
Jharkhand,1,2012,Female,SC,12,109,0,0
Jharkhand,1,2012,Female,ST,60,173,0,0
Jharkhand,1,2012,Female,OBC,35,188,0,0
Jharkhand,1,2012,Female,Others,37,130,0,0
Karnataka,1,2001,Female,SC,9,30,0,0
Karnataka,1,2001,Female,ST,7,22,0,0
Karnataka,1,2001,Female,OBC,3,17,0,0
Karnataka,1,2001,Female,Others,35,130,0,0
Karnataka,1,2002,Female,SC,8,27,0,0
Karnataka,1,2002,Female,ST,11,19,0,0
Karnataka,1,2002,Female,OBC,6,15,0,0
Karnataka,1,2002,Female,Others,58,202,4,0
Karnataka,1,2004,Female,SC,31,27,1,0
Karnataka,1,2004,Female,ST,21,19,0,0
Karnataka,1,2004,Female,OBC,16,15,1,0
Karnataka,1,2004,Female,Others,58,246,1,0
Karnataka,1,2005,Female,SC,34,23,2,0
Karnataka,1,2005,Female,ST,23,18,0,0
Karnataka,1,2005,Female,OBC,19,14,1,0
Karnataka,1,2005,Female,Others,68,241,5,0
Karnataka,1,2006,Female,SC,29,27,2,0
Karnataka,1,2006,Female,ST,24,21,1,0
Karnataka,1,2006,Female,OBC,18,17,1,0
Karnataka,1,2006,Female,Others,114,246,6,0
Karnataka,1,2007,Female,SC,31,31,0,1
Karnataka,1,2007,Female,ST,23,23,0,1
Karnataka,1,2007,Female,OBC,19,27,0,0
Karnataka,1,2007,Female,Others,97,271,0,4
Karnataka,1,2008,Female,SC,31,33,0,4
Karnataka,1,2008,Female,ST,21,21,1,2
Karnataka,1,2008,Female,OBC,19,27,0,0
Karnataka,1,2008,Female,Others,108,273,0,8
Karnataka,1,2009,Female,SC,26,34,0,3
Karnataka,1,2009,Female,ST,19,19,1,2
Karnataka,1,2009,Female,OBC,19,27,0,0
Karnataka,1,2009,Female,Others,87,281,0,6
Karnataka,1,2010,Female,SC,27,29,0,1
Karnataka,1,2010,Female,ST,19,19,1,0
Karnataka,1,2010,Female,OBC,17,21,0,0
Karnataka,1,2010,Female,Others,102,231,1,1
Karnataka,1,2011,Female,SC,27,27,0,2
Karnataka,1,2011,Female,ST,19,19,0,0
Karnataka,1,2011,Female,OBC,17,19,0,0
Karnataka,1,2011,Female,Others,125,261,0,7
Karnataka,1,2012,Female,SC,23,23,0,0
Karnataka,1,2012,Female,ST,17,13,0,0
Karnataka,1,2012,Female,OBC,14,19,1,0
Karnataka,1,2012,Female,Others,133,313,2,0
Kerala,1,2001,Female,SC,7,15,0,0
Kerala,1,2001,Female,ST,3,26,0,0
Kerala,1,2001,Female,OBC,16,42,0,0
Kerala,1,2001,Female,Others,41,28,0,0
Kerala,1,2002,Female,SC,6,10,0,0
Kerala,1,2002,Female,ST,3,9,0,0
Kerala,1,2002,Female,OBC,15,60,0,0
Kerala,1,2002,Female,Others,26,58,0,0
Kerala,1,2003,Female,SC,16,13,0,0
Kerala,1,2003,Female,ST,10,11,0,0
Kerala,1,2003,Female,OBC,23,48,0,0
Kerala,1,2003,Female,Others,18,64,0,0
Kerala,1,2004,Female,SC,14,18,0,0
Kerala,1,2004,Female,ST,13,17,0,0
Kerala,1,2004,Female,OBC,32,68,0,0
Kerala,1,2004,Female,Others,25,51,0,0
Kerala,1,2005,Female,SC,11,13,0,0
Kerala,1,2005,Female,ST,13,16,0,0
Kerala,1,2005,Female,OBC,35,52,0,0
Kerala,1,2005,Female,Others,18,43,0,0
Kerala,1,2006,Female,SC,13,24,0,0
Kerala,1,2006,Female,ST,10,17,0,0
Kerala,1,2006,Female,OBC,21,52,0,0
Kerala,1,2006,Female,Others,20,32,0,0
Kerala,1,2007,Female,SC,10,20,0,0
Kerala,1,2007,Female,ST,3,12,0,0
Kerala,1,2007,Female,OBC,25,65,0,0
Kerala,1,2007,Female,Others,20,28,0,0
Kerala,1,2008,Female,SC,10,20,0,0
Kerala,1,2008,Female,ST,3,12,0,0
Kerala,1,2008,Female,OBC,21,46,0,0
Kerala,1,2008,Female,Others,20,50,0,0
Kerala,1,2009,Female,SC,13,28,0,0
Kerala,1,2009,Female,ST,3,11,0,0
Kerala,1,2009,Female,OBC,21,76,0,0
Kerala,1,2009,Female,Others,16,38,0,0
Kerala,1,2010,Female,SC,11,22,0,0
Kerala,1,2010,Female,ST,4,9,0,0
Kerala,1,2010,Female,OBC,19,85,0,0
Kerala,1,2010,Female,Others,16,46,0,0
Kerala,1,2011,Female,SC,12,13,0,0
Kerala,1,2011,Female,ST,7,10,0,2
Kerala,1,2011,Female,OBC,19,38,0,0
Kerala,1,2011,Female,Others,17,54,0,0
Kerala,1,2012,Female,SC,15,19,0,0
Kerala,1,2012,Female,ST,8,22,0,0
Kerala,1,2012,Female,OBC,14,39,0,0
Kerala,1,2012,Female,Others,19,65,0,3
Madhya Pradesh,1,2001,Female,SC,65,92,0,0
Madhya Pradesh,1,2001,Female,ST,71,72,0,0
Madhya Pradesh,1,2001,Female,OBC,74,122,0,0
Madhya Pradesh,1,2001,Female,Others,52,169,0,0
Madhya Pradesh,1,2002,Female,SC,53,99,0,0
Madhya Pradesh,1,2002,Female,ST,52,69,0,0
Madhya Pradesh,1,2002,Female,OBC,72,132,0,1
Madhya Pradesh,1,2002,Female,Others,83,159,0,0
Madhya Pradesh,1,2003,Female,SC,106,106,0,0
Madhya Pradesh,1,2003,Female,ST,119,94,0,0
Madhya Pradesh,1,2003,Female,OBC,63,120,0,0
Madhya Pradesh,1,2003,Female,Others,257,135,0,0
Madhya Pradesh,1,2004,Female,SC,42,97,0,0
Madhya Pradesh,1,2004,Female,ST,52,66,0,0
Madhya Pradesh,1,2004,Female,OBC,60,149,0,0
Madhya Pradesh,1,2004,Female,Others,115,149,0,0
Madhya Pradesh,1,2005,Female,SC,64,137,0,0
Madhya Pradesh,1,2005,Female,ST,55,90,0,0
Madhya Pradesh,1,2005,Female,OBC,96,176,0,0
Madhya Pradesh,1,2005,Female,Others,82,117,0,0
Madhya Pradesh,1,2006,Female,SC,83,98,0,0
Madhya Pradesh,1,2006,Female,ST,67,67,0,0
Madhya Pradesh,1,2006,Female,OBC,105,149,0,0
Madhya Pradesh,1,2006,Female,Others,94,113,0,3
Madhya Pradesh,1,2007,Female,SC,84,113,0,0
Madhya Pradesh,1,2007,Female,ST,72,85,0,0
Madhya Pradesh,1,2007,Female,OBC,128,179,0,0
Madhya Pradesh,1,2007,Female,Others,89,104,0,0
Madhya Pradesh,1,2008,Female,SC,86,125,0,0
Madhya Pradesh,1,2008,Female,ST,70,107,0,0
Madhya Pradesh,1,2008,Female,OBC,127,172,0,0
Madhya Pradesh,1,2008,Female,Others,113,182,0,0
Madhya Pradesh,1,2009,Female,SC,84,121,0,0
Madhya Pradesh,1,2009,Female,ST,72,95,0,0
Madhya Pradesh,1,2009,Female,OBC,118,175,0,0
Madhya Pradesh,1,2009,Female,Others,126,140,0,0
Madhya Pradesh,1,2010,Female,SC,113,158,0,4
Madhya Pradesh,1,2010,Female,ST,74,105,0,3
Madhya Pradesh,1,2010,Female,OBC,97,144,0,1
Madhya Pradesh,1,2010,Female,Others,128,167,0,1
Madhya Pradesh,1,2011,Female,SC,99,125,0,0
Madhya Pradesh,1,2011,Female,ST,63,115,0,0
Madhya Pradesh,1,2011,Female,OBC,133,192,0,0
Madhya Pradesh,1,2011,Female,Others,159,198,0,1
Madhya Pradesh,1,2012,Female,SC,100,137,0,0
Madhya Pradesh,1,2012,Female,ST,87,113,0,0
Madhya Pradesh,1,2012,Female,OBC,178,215,0,0
Madhya Pradesh,1,2012,Female,Others,129,221,1,0
Maharashtra,1,2001,Female,SC,74,142,0,0
Maharashtra,1,2001,Female,ST,52,130,0,0
Maharashtra,1,2001,Female,OBC,69,137,0,0
Maharashtra,1,2001,Female,Others,84,174,1,0
Maharashtra,1,2002,Female,SC,74,146,0,0
Maharashtra,1,2002,Female,ST,49,136,0,0
Maharashtra,1,2002,Female,OBC,66,143,6,0
Maharashtra,1,2002,Female,Others,122,223,2,0
Maharashtra,1,2003,Female,SC,67,137,0,0
Maharashtra,1,2003,Female,ST,61,162,0,0
Maharashtra,1,2003,Female,OBC,120,257,0,0
Maharashtra,1,2003,Female,Others,142,172,1,0
Maharashtra,1,2004,Female,SC,160,204,0,0
Maharashtra,1,2004,Female,ST,46,119,0,0
Maharashtra,1,2004,Female,OBC,138,267,0,0
Maharashtra,1,2004,Female,Others,140,182,0,0
Maharashtra,1,2005,Female,SC,67,119,0,0
Maharashtra,1,2005,Female,ST,72,134,0,0
Maharashtra,1,2005,Female,OBC,109,257,0,0
Maharashtra,1,2005,Female,Others,215,352,1,0
Maharashtra,1,2006,Female,SC,56,170,0,0
Maharashtra,1,2006,Female,ST,33,104,0,0
Maharashtra,1,2006,Female,OBC,147,245,0,0
Maharashtra,1,2006,Female,Others,213,392,1,0
Maharashtra,1,2007,Female,SC,129,159,0,0
Maharashtra,1,2007,Female,ST,46,110,0,0
Maharashtra,1,2007,Female,OBC,161,251,0,0
Maharashtra,1,2007,Female,Others,175,321,1,0
Maharashtra,1,2008,Female,SC,165,123,0,0
Maharashtra,1,2008,Female,ST,58,91,0,0
Maharashtra,1,2008,Female,OBC,114,392,0,0
Maharashtra,1,2008,Female,Others,162,330,2,0
Maharashtra,1,2009,Female,SC,135,112,0,0
Maharashtra,1,2009,Female,ST,50,80,0,0
Maharashtra,1,2009,Female,OBC,162,370,0,0
Maharashtra,1,2009,Female,Others,182,391,0,0
Maharashtra,1,2010,Female,SC,96,172,0,0
Maharashtra,1,2010,Female,ST,44,69,0,0
Maharashtra,1,2010,Female,OBC,221,141,0,0
Maharashtra,1,2010,Female,Others,88,464,2,0
Maharashtra,1,2011,Female,SC,96,136,0,0
Maharashtra,1,2011,Female,ST,63,144,0,0
Maharashtra,1,2011,Female,OBC,156,205,0,0
Maharashtra,1,2011,Female,Others,146,430,0,0
Maharashtra,1,2012,Female,SC,94,152,0,0
Maharashtra,1,2012,Female,ST,68,90,0,0
Maharashtra,1,2012,Female,OBC,65,188,0,0
Maharashtra,1,2012,Female,Others,230,451,0,0
Manipur,1,2001,Female,SC,0,0,0,0
Manipur,1,2001,Female,ST,0,3,0,0
Manipur,1,2001,Female,OBC,0,10,11,0
Manipur,1,2001,Female,Others,0,0,0,0
Manipur,1,2002,Female,SC,0,0,0,0
Manipur,1,2002,Female,ST,0,5,1,0
Manipur,1,2002,Female,OBC,1,16,5,0
Manipur,1,2002,Female,Others,0,0,0,0
Manipur,1,2003,Female,SC,0,0,0,0
Manipur,1,2003,Female,ST,0,5,0,0
Manipur,1,2003,Female,OBC,0,0,0,0
Manipur,1,2003,Female,Others,1,13,8,0
Manipur,1,2004,Female,SC,0,0,0,0
Manipur,1,2004,Female,ST,0,6,0,0
Manipur,1,2004,Female,OBC,0,15,2,0
Manipur,1,2004,Female,Others,0,0,0,0
Manipur,1,2005,Female,SC,0,0,0,0
Manipur,1,2005,Female,ST,0,3,0,0
Manipur,1,2005,Female,OBC,0,16,7,0
Manipur,1,2005,Female,Others,0,0,0,0
Manipur,1,2006,Female,SC,0,0,0,0
Manipur,1,2006,Female,ST,0,2,0,0
Manipur,1,2006,Female,OBC,0,13,0,0
Manipur,1,2006,Female,Others,0,0,0,0
Manipur,1,2007,Female,SC,0,0,0,0
Manipur,1,2007,Female,ST,0,2,1,0
Manipur,1,2007,Female,OBC,0,4,3,0
Manipur,1,2007,Female,Others,0,0,0,0
Manipur,1,2008,Female,SC,0,0,0,0
Manipur,1,2008,Female,ST,0,4,1,0
Manipur,1,2008,Female,OBC,0,13,9,0
Manipur,1,2008,Female,Others,0,0,0,0
Manipur,1,2009,Female,SC,0,0,0,0
Manipur,1,2009,Female,ST,0,5,1,0
Manipur,1,2009,Female,OBC,0,3,2,0
Manipur,1,2009,Female,Others,0,24,13,0
Manipur,1,2010,Female,SC,0,0,2,0
Manipur,1,2010,Female,ST,1,1,0,0
Manipur,1,2010,Female,OBC,0,1,0,0
Manipur,1,2010,Female,Others,0,8,26,0
Manipur,1,2011,Female,SC,0,0,0,0
Manipur,1,2011,Female,ST,1,6,0,0
Manipur,1,2011,Female,OBC,0,1,0,0
Manipur,1,2011,Female,Others,0,19,12,0
Manipur,1,2012,Female,SC,0,0,0,0
Manipur,1,2012,Female,ST,1,5,0,0
Manipur,1,2012,Female,OBC,0,0,0,0
Manipur,1,2012,Female,Others,0,16,11,0
Meghalaya,1,2001,Female,SC,0,0,0,0
Meghalaya,1,2001,Female,ST,0,8,0,0
Meghalaya,1,2001,Female,OBC,0,0,0,0
Meghalaya,1,2001,Female,Others,0,0,0,0
Meghalaya,1,2002,Female,SC,0,2,0,0
Meghalaya,1,2002,Female,ST,0,9,0,0
Meghalaya,1,2002,Female,OBC,0,0,0,0
Meghalaya,1,2002,Female,Others,0,0,0,0
Meghalaya,1,2003,Female,SC,0,0,0,0
Meghalaya,1,2003,Female,ST,0,8,0,0
Meghalaya,1,2003,Female,OBC,0,0,0,0
Meghalaya,1,2003,Female,Others,0,0,0,0
Meghalaya,1,2004,Female,SC,0,2,0,0
Meghalaya,1,2004,Female,ST,0,8,0,0
Meghalaya,1,2004,Female,OBC,0,0,0,0
Meghalaya,1,2004,Female,Others,0,0,0,0
Meghalaya,1,2005,Female,SC,0,0,0,0
Meghalaya,1,2005,Female,ST,4,0,0,0
Meghalaya,1,2005,Female,OBC,0,9,0,0
Meghalaya,1,2005,Female,Others,0,0,0,0
Meghalaya,1,2006,Female,SC,0,3,0,0
Meghalaya,1,2006,Female,ST,2,4,0,0
Meghalaya,1,2006,Female,OBC,0,0,0,0
Meghalaya,1,2006,Female,Others,0,0,0,0
Meghalaya,1,2007,Female,SC,0,1,0,0
Meghalaya,1,2007,Female,ST,2,3,0,0
Meghalaya,1,2007,Female,OBC,0,0,0,0
Meghalaya,1,2007,Female,Others,0,0,0,0
Meghalaya,1,2008,Female,SC,0,2,0,0
Meghalaya,1,2008,Female,ST,2,2,0,0
Meghalaya,1,2008,Female,OBC,0,0,0,0
Meghalaya,1,2008,Female,Others,0,0,0,0
Meghalaya,1,2009,Female,SC,1,3,0,0
Meghalaya,1,2009,Female,ST,0,4,0,0
Meghalaya,1,2009,Female,OBC,0,0,0,0
Meghalaya,1,2009,Female,Others,0,0,0,0
Meghalaya,1,2010,Female,SC,0,1,0,0
Meghalaya,1,2010,Female,ST,0,2,0,0
Meghalaya,1,2010,Female,OBC,0,1,0,0
Meghalaya,1,2010,Female,Others,0,2,0,0
Meghalaya,1,2011,Female,SC,0,4,0,0
Meghalaya,1,2011,Female,ST,0,8,0,0
Meghalaya,1,2011,Female,OBC,0,0,0,0
Meghalaya,1,2011,Female,Others,0,0,0,0
Meghalaya,1,2012,Female,SC,0,4,0,0
Meghalaya,1,2012,Female,ST,0,7,0,0
Meghalaya,1,2012,Female,OBC,0,0,0,0
Meghalaya,1,2012,Female,Others,0,1,0,0
Mizoram,1,2001,Female,SC,0,1,0,0
Mizoram,1,2001,Female,ST,11,71,0,0
Mizoram,1,2001,Female,OBC,0,0,0,0
Mizoram,1,2001,Female,Others,0,0,0,0
Mizoram,1,2002,Female,SC,0,1,0,0
Mizoram,1,2002,Female,ST,21,64,0,0
Mizoram,1,2002,Female,OBC,0,0,0,0
Mizoram,1,2002,Female,Others,0,0,0,0
Mizoram,1,2003,Female,SC,1,0,0,0
Mizoram,1,2003,Female,ST,7,66,0,0
Mizoram,1,2003,Female,OBC,0,0,0,0
Mizoram,1,2003,Female,Others,0,2,0,0
Mizoram,1,2004,Female,SC,0,2,0,0
Mizoram,1,2004,Female,ST,9,84,0,0
Mizoram,1,2004,Female,OBC,0,0,0,0
Mizoram,1,2004,Female,Others,0,0,0,0
Mizoram,1,2005,Female,SC,0,0,0,0
Mizoram,1,2005,Female,ST,20,59,0,0
Mizoram,1,2005,Female,OBC,0,0,0,0
Mizoram,1,2005,Female,Others,0,0,0,0
Mizoram,1,2006,Female,SC,0,0,0,0
Mizoram,1,2006,Female,ST,17,63,0,0
Mizoram,1,2006,Female,OBC,0,0,0,0
Mizoram,1,2006,Female,Others,0,0,0,0
Mizoram,1,2007,Female,SC,0,0,0,0
Mizoram,1,2007,Female,ST,22,73,0,0
Mizoram,1,2007,Female,OBC,0,0,0,0
Mizoram,1,2007,Female,Others,0,0,0,0
Mizoram,1,2008,Female,SC,0,0,0,0
Mizoram,1,2008,Female,ST,15,47,0,0
Mizoram,1,2008,Female,OBC,0,0,0,0
Mizoram,1,2008,Female,Others,0,0,0,0
Mizoram,1,2009,Female,SC,2,10,0,0
Mizoram,1,2009,Female,ST,9,35,0,0
Mizoram,1,2009,Female,OBC,0,0,0,0
Mizoram,1,2009,Female,Others,0,0,0,0
Mizoram,1,2010,Female,SC,0,0,0,0
Mizoram,1,2010,Female,ST,21,60,0,0
Mizoram,1,2010,Female,OBC,0,0,0,0
Mizoram,1,2010,Female,Others,0,0,0,0
Mizoram,1,2011,Female,SC,2,0,0,0
Mizoram,1,2011,Female,ST,18,52,0,0
Mizoram,1,2011,Female,OBC,0,0,0,0
Mizoram,1,2011,Female,Others,0,0,0,0
Mizoram,1,2012,Female,SC,0,0,0,0
Mizoram,1,2012,Female,ST,9,53,0,0
Mizoram,1,2012,Female,OBC,0,0,0,0
Mizoram,1,2012,Female,Others,0,0,0,0
Nagaland,1,2001,Female,SC,0,0,0,0
Nagaland,1,2001,Female,ST,2,16,0,0
Nagaland,1,2001,Female,OBC,0,0,0,0
Nagaland,1,2001,Female,Others,0,2,0,0
