Report Type,Program,Activity,Latitude,Longitude,Activity Date,Submission Date,Start Time,End Time,Length hours,Length minutes,Journal Entry,Medical Consults,Nurse Practitioner Consults,Nursing/Paramedic Consults,Conversations about health education,Allied Health,Referrals (Formal and informal),Patient Conversations,Service provider conversations,Mental health,Suicide prevention/planning,Substance use,Medication education,Patients turned away,Telehealth consults that happened at Clinic,Patient Feedback Received ,Service Provider Feedback Received ,Complete debrief,Complete all progress notes,Enter all doctor and nurse practitioner appointments,Wipe down clinic area,Shift Safety
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,8/29/2019,8/29/2019,6:00 PM,8:15 PM,2:15,135,Pharmacy trip to 3 to get the meds needed. Police took 6 kids away trying to get into cafe - massive deterrent. ,2,0,3,0,0,0,6,0,0,0,0,0,0,0,,,Yes,No,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,9/3/2019,9/3/2019,6:00 PM,8:27 PM,2:27,147,Vesp for volunteering support. Some young kids homeless and adults chroming really saddening. 4 vollies - absolutely needed!! Need thermometer covers. ,0,0,9,0,0,9,26,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,9/12/2019,9/12/2019,6:00 PM,8:06 PM,2:06,126,"Very quiet night! One person very grateful forhow the SS team. Are - kind, good, respectful and huggers! Another lady we saw a month ago came up behind us in the street, tapped a nurse on the shoulder and said hello - started talking about her life. Said she follows SS on Facebook. Hugged the nurse. The nurse thanked her for tapping us on the shoulder! 3 youth phoned the SS line before the clinic began. Talking about general life: work, medications, thoughts, appts they had been to, meals they ate, peers they should befriend or avoid. Great chats! ",0,0,3,0,0,0,8,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,9/17/2019,9/17/2019,6:30 PM,8:08 PM,1:38,98,,3,0,5,0,0,9,17,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,9/24/2019,9/24/2019,6:00 PM,8:05 PM,2:05,125,"One patient sang to a nurse. Beautiful! Goodebumps!
Walked a Pt to the police station for support post clinic re alleged assault. Quiet night but our time completely taken up with conversations. ",0,0,4,0,0,8,7,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,9/26/2019,9/26/2019,6:01 PM,8:15 PM,2:14,134,Bandages needed. Cold pack too. Lots of mental health distress. Linked in to services .paid for medications.,0,0,6,0,0,7,6,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/1/2019,10/1/2019,6:00 PM,8:13 PM,2:13,133,Need Bgl machines and urine jars. Bec brought in donations of dressings! ,0,0,6,0,0,7,10,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/3/2019,10/4/2019,6:00 PM,8:00 PM,2:00,120,,0,0,4,0,0,4,3,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/8/2019,10/8/2019,6:00 PM,8:18 PM,2:18,138,"Urine jars, ward tests, sharps container, rubbish bags, QAS transfer to rbh. Referral to Beddown ",0,0,5,0,0,6,8,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/10/2019,10/10/2019,6:30 PM,8:09 PM,1:39,99,Great shift! Goes quickly! Welcomed Raquel back!!!! ,3,0,6,0,0,8,6,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/15/2019,10/15/2019,6:29 PM,8:29 PM,2:00,120,"Had to purchase Meds from pharmacy.
Fairly quite night.",4,0,3,0,0,7,20,0,0,0,0,0,0,0,,,Yes,No,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/17/2019,10/17/2019,6:30 PM,8:23 PM,1:53,113,"Strapped fractured finger, urinalysis, two bgl, dressed cigarette burn with betadine.  Really busy night. ",0,0,5,0,0,4,6,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/22/2019,10/22/2019,6:15 PM,8:37 PM,2:22,142,Need more small and medium island dressing,4,0,0,0,0,1,6,0,0,0,0,0,0,0,,,Yes,No,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/24/2019,10/24/2019,6:25 PM,8:20 PM,1:55,115,Liz orientation shift went well. Ben Cuddled a baby!!,2,0,0,0,0,0,7,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/29/2019,10/29/2019,6:30 PM,8:27 PM,1:57,117,Pharmacy: Bec will contract Sonia regarding billing discussion with pharmacy,6,3,0,0,0,4,14,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,4
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,10/31/2019,10/31/2019,6:20 PM,8:26 PM,2:06,126,session_reportss first shift done! One ice pack used for ankle,0,0,1,0,3,2,13,0,0,0,0,3,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,11/5/2019,11/5/2019,6:30 PM,8:13 PM,1:43,103,Orientated 2 new RNs. Quiet night! ,0,0,3,0,0,5,22,4,3,0,1,1,0,0,,,No,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,11/7/2019,11/7/2019,6:30 PM,8:19 PM,1:49,109,Pretty quiet night. Jeanette first shift went well,1,0,2,0,0,1,5,0,1,0,2,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,11/12/2019,11/12/2019,6:30 PM,8:17 PM,1:47,107,,5,0,7,0,0,5,25,5,2,1,1,3,0,0,,,Yes,Yes,Yes,No,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,11/19/2019,11/19/2019,6:30 PM,8:17 PM,1:47,107,Awesome Sunny Street vollies :-),0,0,0,0,0,1,6,2,0,0,0,0,2,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,11/21/2019,11/21/2019,6:30 PM,8:30 PM,2:00,120,,0,0,5,0,0,1,8,0,0,0,1,3,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,11/26/2019,11/26/2019,6:30 PM,8:11 PM,1:41,101,Need some dressing packs if available please,0,0,5,0,0,4,12,3,1,0,4,3,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,11/28/2019,11/28/2019,6:30 PM,8:30 PM,2:00,120,Need easier communication when cancelling shift to advise other team members and staff ,4,0,0,0,0,0,4,2,2,0,0,0,0,0,,,Yes,No,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,12/3/2019,12/3/2019,6:30 PM,8:06 PM,1:36,96,Awesome nurse,0,0,4,0,0,1,16,2,0,0,2,1,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,12/5/2019,12/15/2019,6:30 PM,8:20 PM,1:50,110,"Varied clinic, new patients, 3 long term ss patients in clinic.Great connections - so far patients have plans for Christmas period re food.
Good, busy clinic! Team need shirts.",0,0,6,0,0,8,11,6,6,1,5,4,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,12/10/2019,12/10/2019,6:30 PM,8:30 PM,2:00,120,Busy shift.Lots of conversations. ,4,0,4,0,1,1,10,2,2,1,0,1,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,12/12/2019,12/12/2019,6:30 PM,8:01 PM,1:31,91,,0,0,4,0,0,2,6,4,2,0,1,2,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,12/17/2019,12/17/2019,6:30 PM,8:16 PM,1:46,106,"Awesome nurses
Merry Christmas ",0,0,4,0,0,3,14,7,3,2,2,3,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,12/19/2019,12/19/2019,6:40 PM,8:11 PM,1:31,91,Possibilty of ordering ketone strips for use in glucometre. ,0,0,4,0,0,2,8,2,2,1,0,0,0,0,,,Yes,Yes,Yes,No,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,1/16/2020,1/16/2020,6:00 PM,8:11 PM,2:11,131,"3 nursing consults, discussed local services available, and health promotion and education.
Pharmacy referral and dressings attended too. Nursibg assessment and interventions applied as clinically signed and appropriate. ",0,0,3,0,0,1,4,3,2,1,1,2,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,1/21/2020,1/21/2020,6:30 PM,8:15 PM,1:45,105,"Need Bedine, access to pharmacy ?",0,0,3,0,0,2,16,5,5,0,2,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,1/23/2020,1/23/2020,6:30 PM,8:15 PM,1:45,105,Quiet night. Awesome nursing support staff ,0,0,2,0,0,1,8,2,1,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,1/28/2020,1/28/2020,6:30 PM,8:07 PM,1:37,97,"Need to look into what dressings we have and what is needed
Awesome nurses",0,0,5,5,0,3,12,6,2,0,0,2,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,1/30/2020,1/30/2020,6:20 PM,8:18 PM,1:58,118,Server down on laptop. Will email notes about Pt assessments. ,0,0,2,1,0,0,5,2,2,1,0,1,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,2/4/2020,2/4/2020,6:30 PM,8:31 PM,2:01,121,"Awesome nurse, busy night",0,0,4,4,0,2,13,4,1,1,1,2,2,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,2/11/2020,2/12/2020,6:29 PM,8:35 PM,2:06,126,BGL kit not working,0,0,5,6,0,6,5,4,1,0,2,3,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,2/13/2020,2/13/2020,5:43 PM,8:03 PM,2:20,140,,0,0,0,9,0,0,0,0,1,1,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,2/18/2020,2/18/2020,6:30 PM,8:33 PM,2:03,123,"A bit more volatile in the community space tonight.
Awesome nurse",0,0,3,5,0,1,13,6,5,0,0,2,0,0,,,Yes,Yes,No,No,3
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,2/20/2020,2/20/2020,6:30 PM,8:01 PM,1:31,91,Quiet night.,0,0,0,0,0,0,4,0,1,0,0,0,0,0,,,Yes,No,No,Yes,4
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,2/25/2020,2/25/2020,6:30 PM,8:17 PM,1:47,107,Awesome nurse Simone,0,0,5,5,0,2,9,5,5,0,2,3,0,0,,,Yes,Yes,No,No,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,2/27/2020,2/27/2020,6:30 PM,8:02 PM,1:32,92,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,No,No,No,No,0
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,3/3/2020,3/3/2020,6:02 PM,8:07 PM,2:05,125,,0,0,3,5,0,4,9,3,1,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,3/12/2020,3/12/2020,6:30 PM,8:00 PM,1:30,90,,0,0,2,1,0,1,2,0,1,0,1,0,0,0,,,No,Yes,No,No,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,3/17/2020,3/17/2020,6:01 PM,8:00 PM,1:59,119,"Quiet shift, Red cross closed cafe only. Red Cross very low on volunteers. 
Need masks for clinic",0,0,2,8,0,0,9,2,2,0,0,1,0,0,,,Yes,Yes,Yes,Yes,4
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,3/24/2020,3/24/2020,6:30 PM,8:05 PM,1:35,95,"With 2 nurses could have 2 clients inside but will need too comply with RC safety guidelines.
Awesome nurse Simone and new nurse Ajax.
Campfire on iphones not operating today.",0,0,6,3,0,1,17,7,1,0,0,2,0,0,,,Yes,Yes,No,No,5
Default,Brisbane,Telehealth Clinic,-27.3812533,152.7130155,3/26/2020,3/26/2020,6:30 PM,8:23 PM,1:53,113,Limited door service at Red Cross. Quiet night in the city.,0,1,0,0,0,0,2,2,2,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,9/25/2019,9/26/2019,4:30 AM,6:21 AM,1:51,111,"Inaugural clinic at Daily Bread! Much excitement expressed by Daily Bread & Orange Sky crew members.

2 new patients & one patient from the Shack ",0,0,3,0,0,2,24,0,0,0,0,0,0,0,,,Yes,No,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/2/2019,10/2/2019,4:30 PM,6:15 PM,1:45,105,,0,0,5,0,0,2,5,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/9/2019,10/9/2019,4:30 PM,6:00 PM,1:30,90,,0,0,1,0,0,0,12,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/16/2019,10/16/2019,4:30 PM,6:08 PM,1:38,98,"Fit Kits needed for nursing bag, betadine swabs ",0,0,4,0,0,0,7,0,0,0,0,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/23/2019,10/23/2019,4:28 PM,6:00 PM,1:32,92,,0,0,1,0,0,1,5,0,0,0,0,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/30/2019,10/30/2019,4:30 PM,6:00 PM,1:30,90,Quiet night,0,1,0,0,0,0,4,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/6/2019,11/7/2019,4:30 PM,6:30 PM,2:00,120,,0,0,0,0,0,0,3,0,0,3,0,0,0,0,,,No,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/13/2019,11/13/2019,4:45 PM,6:07 PM,1:22,82,Slowly clients are approaching me or asking orange sky staff what I can do for them - it may take time to build their confidence ,0,2,0,0,0,0,3,2,0,0,0,1,0,0,,,No,Yes,No,Yes,0
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/20/2019,11/20/2019,4:29 PM,6:20 PM,1:51,111,,0,0,2,0,0,1,3,2,0,0,2,1,0,0,,,No,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/27/2019,11/27/2019,4:27 PM,6:15 PM,1:48,108,,0,2,2,0,0,1,5,3,0,0,1,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,12/11/2019,12/11/2019,4:28 PM,6:00 PM,1:32,92,,0,0,2,0,0,1,7,3,1,0,0,0,0,0,,,No,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,1/15/2020,1/17/2020,4:25 PM,6:22 PM,1:57,117,"New Nurse Vollie Jill attended TDB clinic tonight.
Nursing kit & laptop stored in locked cupboard _key stored in draw just above cupboard, spare key kept with office staff. ",0,0,2,0,0,2,4,3,2,0,0,1,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,1/22/2020,1/22/2020,4:25 PM,6:30 PM,2:05,125,"Very busy clinic, 2 new patients. The hall was full.
Nursing kit needs batteries for thermometer, dressings, cavil on, glucometer. Rubbish bags. Maybe some scales? ",0,0,5,4,0,1,5,2,4,0,2,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,1/29/2020,1/29/2020,4:30 PM,6:30 PM,2:00,120,"Kit needs scissors

Very busy clinic",0,0,2,1,0,2,7,4,3,0,1,1,0,0,,,No,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/5/2020,2/5/2020,4:30 PM,6:05 PM,1:35,95,,0,0,3,0,0,2,7,3,0,0,0,2,0,0,,,No,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/12/2020,2/12/2020,4:30 PM,6:31 PM,2:01,121,"Very busy clinic, pamper night for ladies, great to see so many attend. Hall looked fabulous
Need normal saline for kit.
Need to on board more vollies for Daily Bread",0,0,7,2,0,3,5,4,2,0,1,3,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/19/2020,2/19/2020,4:31 PM,6:29 PM,1:58,118,"Dressing packs & gloves needed for nursing kit
New patient, 50 year old lady living in her car since November, flee domestic violence situation.",0,0,5,3,0,1,6,2,3,0,1,1,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,2/26/2020,2/26/2020,4:30 PM,6:00 PM,1:30,90,New vollie Fiona tonight. Need saline for Nursing kit,0,0,4,2,0,1,5,2,1,0,1,0,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,3/4/2020,3/4/2020,4:29 PM,6:22 PM,1:53,113,Normal Saline needed,0,0,2,7,0,1,8,3,4,0,0,3,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,3/18/2020,3/23/2020,4:18 PM,6:30 PM,2:12,132,,2,0,8,8,0,0,10,8,6,2,3,2,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,3/25/2020,3/25/2020,4:30 PM,6:30 PM,2:00,120,,0,0,2,10,0,0,10,2,1,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/1/2020,5/25/2020,4:29 PM,6:01 PM,1:32,92,Daily Bread team stated really happy with ss team being present!,0,0,3,5,0,1,10,6,8,0,8,5,0,0,Nul,Daily bread team stated they were thankful for Ss caring for their community visitors,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/8/2020,4/8/2020,4:15 PM,6:00 PM,1:45,105,First time here for me.  Good friendly bunch  of  people  both volunteers  and  customers. Reportedly  quieter than normal. Has been raining.  Enquiries  re fluvax.  I  wasn't  sure re situation  so  not sure what  to tell them.  ,0,0,1,4,0,1,8,0,0,0,0,1,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/15/2020,4/17/2020,4:16 PM,6:00 PM,1:44,104,Quiet afternoon  for me. Chats around fluvax and COVID.   Lots of Volunteers.  They are extending to a Friday  dinner too. So clients happy. Had trouble with this app trying to lodge report. ,0,0,0,4,0,0,7,0,0,0,0,1,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/22/2020,4/23/2020,4:17 PM,6:30 PM,2:13,133, Busier tonight. ,0,0,1,3,0,0,7,0,1,0,1,3,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,4/29/2020,4/29/2020,4:15 PM,6:01 PM,1:46,106,Fluvax clinic started.8 given. Numbers still low due to COVID restrictions.  ,8,0,8,2,0,0,12,2,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,5/6/2020,5/9/2020,4:23 AM,5:44 AM,1:21,81,Couple more fluvax given. Clinic over and done very quickly.  People just disappeared  ! ,3,0,0,5,0,0,10,0,2,0,0,2,0,0,,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,5/20/2020,5/20/2020,4:30 PM,5:49 PM,1:19,79,"Spoke to a person about paying for their bike as they enjoy cycling
Flu shots didn't hurt!!!",0,0,3,2,0,0,9,2,1,0,0,2,0,0,Nul,Nil,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,5/27/2020,5/28/2020,4:15 PM,5:30 PM,1:15,75,Quiet for me but quite a few new (to me) faces. Orange Sky was here,0,0,0,3,0,0,8,0,1,0,0,1,0,0,No,No,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,6/10/2020,6/10/2020,4:19 PM,5:30 PM,1:11,71,Quiet.,0,0,0,1,1,0,4,2,1,0,0,1,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,6/24/2020,6/24/2020,4:30 PM,5:37 PM,1:07,67,Need to please find out the code to the new lock now on the cupboard holding the nursing supplies! ðŸ˜Š,0,0,0,0,0,0,13,8,2,0,4,0,0,0,One person said we were beautiful people. ,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,8/12/2020,12/16/2020,4:30 PM,6:00 PM,1:30,90,,0,0,4,6,0,2,6,2,7,0,3,3,0,0,Grateful for our team reaching out and listening!,Grateful for our service,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,8/19/2020,10/14/2020,4:30 PM,6:30 PM,2:00,120,,0,0,5,0,0,2,6,2,1,1,1,1,0,0,0,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,9/2/2020,9/2/2020,4:30 PM,5:25 PM,0:55,55,"Most popular attendance for about 3 months, lots of people speaking to healthcare workers, and we sang Happy Birthday for Aliâ€™s 40th",1,0,1,7,0,3,21,10,11,1,1,2,0,0,"4x thank you so much, you're a legend",None ,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,9/9/2020,9/9/2020,4:30 PM,6:00 PM,1:30,90,"It was a good night, good support from everyone here. Good chats 
Orange Sky lady was pleased to talk about a patient too ",0,0,0,0,0,1,12,6,3,0,0,0,0,0,1 pleased with our referral,Good jobðŸ˜Š,Yes,Yes,Yes,Yes,4
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,9/16/2020,9/16/2020,4:30 PM,6:00 PM,1:30,90,,0,0,3,3,0,1,13,6,3,1,0,1,0,0,Friendly & one patient stated thanks for coming,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,9/23/2020,9/23/2020,4:30 PM,6:30 PM,2:00,120,,1,0,1,2,0,2,9,9,1,1,0,1,0,1,Grateful for mental health advice re friend,Orange Sky keen to chat about One person,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,9/30/2020,9/30/2020,4:30 PM,6:15 PM,1:45,105,"A good night lots of chats. We spoke to a couple of women about the womenâ€™s health day coming up. 
Instructed Frances on Telehealth and how to connect with Dr Nova tomorrow night. 
A man arrived at pack up time on the street yelling and swearing. Didnâ€™t come near us but was quite abusive and hence only 4 stars on shift safety ",0,0,0,0,0,0,10,9,0,0,0,1,0,0,Grateful for chats and happy to see us. Getting to know people each week,Orange Sky thought One person was going very well,Yes,Yes,Yes,Yes,4
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/7/2020,10/14/2020,4:30 PM,6:30 PM,2:00,120,,0,0,4,0,0,2,2,2,2,0,0,0,0,0,0,,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/14/2020,10/14/2020,4:30 PM,6:00 PM,1:30,90,,3,0,1,5,0,2,21,10,2,0,0,2,0,0,Regarding Sonia - was hoping to see her again she was great and very chatty yay Sonia! ,None ,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/21/2020,10/21/2020,4:30 PM,5:50 PM,1:20,80,"Last week we were worried about Frances accepting a ride home From John. I checked in with her and everything was all ok. 
Fairly quiet night numbers wise ",0,0,0,0,0,0,11,6,1,0,0,0,0,0,0,Happy to see us here,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,10/28/2020,11/9/2020,4:30 PM,6:00 PM,1:30,90,,0,0,4,4,0,5,4,4,8,0,4,4,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/4/2020,11/4/2020,4:30 PM,6:00 PM,1:30,90,It was a great night ,0,0,2,2,0,2,4,5,1,1,0,0,0,0,Very appreciative and happy to see what was on offer,Orange Sky very pleased we could help new patient,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/11/2020,11/11/2020,4:30 PM,5:50 PM,1:20,80,"Good shift, fairly quiet ",0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/18/2020,11/18/2020,4:30 PM,6:15 PM,1:45,105,Went well :),0,0,0,1,0,0,12,11,1,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,11/25/2020,11/25/2020,4:30 PM,6:00 PM,1:30,90,"Excellent night, lots of conversations ",0,0,0,4,0,1,21,6,1,0,1,0,0,0,Super happy and grateful,Very grateful for information we supply them with ,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,12/2/2020,12/2/2020,4:30 PM,6:00 PM,1:30,90,Tracey asked Sophie to talk with St John's school students/volunteers re Sunny Street. ,0,0,0,3,0,0,16,8,1,0,0,0,0,0,0,2,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,12/9/2020,12/9/2020,4:30 PM,6:00 PM,1:30,90,,0,0,0,4,0,0,12,7,0,0,0,0,0,0,0,O,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Daily Bread,-26.6277779,152.958561,12/16/2020,12/16/2020,4:30 PM,6:30 PM,2:00,120,,0,0,0,2,0,1,7,10,1,0,0,0,0,0,Merry Christmas ,Merry Christmas ,Yes,Yes,Yes,Yes,5
