Type,Sales per customer,Delivery Status,Category Name,Customer Segment,Customer State,Customer Zipcode,Department Name,Latitude,Longitude,Order Country,Order Customer Id,order date (DateOrders),Order Item Quantity,Sales,Order Item Total,Order Region,Order Status,Product Card Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
DEBIT,122.8399963,Shipping on time,Men's Footwear,Corporate,VA,23666,Apparel,37.05174255,-76.40163422,Arabia Saudí,2985,10/28/2016 15:11,1,129.9900055,122.8399963,West Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,11/1/2016 15:11,Standard Class
DEBIT,120.8899994,Late delivery,Men's Footwear,Corporate,WA,98031,Apparel,47.39371109,-122.2228317,Kazajistán,3984,9/7/2016 1:04,1,129.9900055,120.8899994,Central Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,9/12/2016 1:04,Standard Class
DEBIT,120.8899994,Advance shipping,Men's Footwear,Corporate,IL,60620,Apparel,41.74866486,-87.66320038,China,5270,11/11/2015 3:45,1,129.9900055,120.8899994,Eastern Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,11/14/2015 3:45,Standard Class
DEBIT,120.8899994,Advance shipping,Men's Footwear,Corporate,MA,2360,Apparel,41.95851135,-70.66861725,China,10966,12/13/2015 22:17,1,129.9900055,120.8899994,Eastern Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,12/16/2015 22:17,Standard Class
DEBIT,120.8899994,Shipping on time,Men's Footwear,Corporate,NY,11691,Apparel,40.59949493,-73.76248169,China,1868,1/7/2016 5:57,1,129.9900055,120.8899994,Eastern Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1/11/2016 5:57,Standard Class
DEBIT,200.7100067,Shipping on time,Women's Clothing,Corporate,TX,77088,Apparel,29.66958237,-95.24147034,China,17446,12/14/2017 15:39,1,215.8200073,200.7100067,Eastern Asia,COMPLETE,1363,Summer dresses,215.8200073,12/18/2017 15:39,Standard Class
DEBIT,55.79000092,Late delivery,Cleats,Corporate,PA,19124,Apparel,40.01562119,-75.08410645,Australia,10071,3/15/2016 3:45,1,59.99000168,55.79000092,Oceania,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/21/2016 3:45,Standard Class
DEBIT,120.8899994,Advance shipping,Men's Footwear,Corporate,CA,93065,Apparel,34.27391052,-118.7662125,Australia,1271,3/16/2016 10:14,1,129.9900055,120.8899994,Oceania,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3/19/2016 10:14,Standard Class
DEBIT,120.8899994,Shipping on time,Men's Footwear,Corporate,MI,48227,Apparel,42.39807892,-83.20157623,Australia,11930,2/6/2016 2:25,1,129.9900055,120.8899994,Oceania,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,2/10/2016 2:25,Standard Class
DEBIT,200.7100067,Advance shipping,Women's Clothing,Corporate,CA,92840,Apparel,33.77366638,-118.0033035,Australia,20529,1/28/2018 15:46,1,215.8200073,200.7100067,Oceania,COMPLETE,1363,Summer dresses,215.8200073,1/30/2018 15:46,Standard Class
DEBIT,120.8899994,Shipping on time,Men's Footwear,Corporate,CA,92105,Apparel,32.74953461,-117.1046524,India,8358,12/18/2015 5:59,1,129.9900055,120.8899994,South Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,12/22/2015 5:59,Standard Class
DEBIT,120.8899994,Late delivery,Men's Footwear,Corporate,IL,60609,Apparel,41.89551926,-87.71821594,Irán,7705,1/17/2017 12:26,1,129.9900055,120.8899994,South Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1/22/2017 12:26,Standard Class
DEBIT,200.7100067,Late delivery,Women's Clothing,Corporate,CA,92870,Apparel,33.99459839,-117.9534302,India,17392,12/13/2017 20:44,1,215.8200073,200.7100067,South Asia,COMPLETE,1363,Summer dresses,215.8200073,12/18/2017 20:44,Standard Class
DEBIT,429.1799927,Shipping on time,Crafts,Corporate,CA,95148,Apparel,37.32554245,-121.7993469,Indonesia,18276,12/26/2017 18:26,1,461.480011,429.1799927,Southeast Asia,COMPLETE,1353,Porcelain crafts,461.480011,12/30/2017 18:26,Standard Class
DEBIT,120.8899994,Advance shipping,Men's Footwear,Corporate,HI,96822,Apparel,21.30562019,-157.8386993,Indonesia,7795,1/27/2016 12:14,1,129.9900055,120.8899994,Southeast Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1/29/2016 12:14,Standard Class
DEBIT,200.7100067,Advance shipping,Women's Clothing,Corporate,OH,44060,Apparel,41.71363831,-81.36167908,Myanmar (Birmania),20655,1/30/2018 11:54,1,215.8200073,200.7100067,Southeast Asia,COMPLETE,1363,Summer dresses,215.8200073,2/2/2018 11:54,Standard Class
DEBIT,120.8899994,Shipping on time,Men's Footwear,Corporate,CA,95051,Apparel,37.34306717,-121.9839325,Turquía,2454,8/30/2016 8:47,1,129.9900055,120.8899994,West Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,9/3/2016 8:47,Standard Class
DEBIT,120.8899994,Late delivery,Men's Footwear,Corporate,NJ,7083,Apparel,33.68896103,-117.9957428,Irak,150,11/17/2016 4:59,1,129.9900055,120.8899994,West Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,11/22/2016 4:59,Standard Class
DEBIT,118.2900009,Advance shipping,Men's Footwear,Corporate,CA,90805,Apparel,33.79319763,-118.1895294,Uzbekistán,10671,12/29/2016 15:26,1,129.9900055,118.2900009,Central Asia,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,12/31/2016 15:26,Standard Class
DEBIT,54.59000015,Advance shipping,Cleats,Corporate,CA,92683,Apparel,33.75820923,-118.0019073,China,11924,3/10/2016 4:59,1,59.99000168,54.59000015,Eastern Asia,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/12/2016 4:59,Standard Class
DEBIT,191.8699951,Shipping on time,Men's Clothing,Corporate,FL,33068,Apparel,26.21472931,-80.23004913,China,16086,11/24/2017 19:11,1,210.8500061,191.8699951,Eastern Asia,COMPLETE,1357,Men's gala suit,210.8500061,11/28/2017 19:11,Standard Class
DEBIT,225,Shipping on time,Women's Apparel,Consumer,CA,91702,Golf,34.13932037,-117.9074402,Benín,4398,12/10/2016 13:11,5,250,225,West Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,12/14/2016 13:11,Standard Class
DEBIT,220,Advance shipping,Women's Apparel,Consumer,FL,33324,Golf,26.0984993,-80.27095032,Nigeria,5687,10/26/2016 6:25,5,250,220,West Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,10/28/2016 6:25,Standard Class
DEBIT,173.9600067,Advance shipping,Shop By Sport,Consumer,TX,78201,Golf,29.46007919,-98.52754211,Nigeria,8534,10/19/2016 6:36,5,199.9499969,173.9600067,West Africa,COMPLETE,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,10/22/2016 6:36,Standard Class
DEBIT,169.9600067,Shipping on time,Shop By Sport,Consumer,NJ,8540,Golf,40.35742188,-74.64842224,República Democrática del Congo,3372,11/6/2016 23:24,5,199.9499969,169.9600067,Central Africa,COMPLETE,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,11/10/2016 23:24,Standard Class
DEBIT,210,Late delivery,Women's Apparel,Consumer,NJ,8861,Golf,40.50980377,-74.26966858,Nigeria,10927,9/29/2016 16:27,5,250,210,West Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,10/5/2016 16:27,Standard Class
DEBIT,207.5,Shipping on time,Women's Apparel,Consumer,FL,33162,Golf,25.93001556,-80.16291046,Camerún,3597,9/3/2016 12:38,5,250,207.5,Central Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,9/7/2016 12:38,Standard Class
DEBIT,207.5,Late delivery,Women's Apparel,Consumer,OH,45140,Golf,39.27056122,-84.27059174,Angola,2052,11/7/2016 10:15,5,250,207.5,Central Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,11/12/2016 10:15,Standard Class
DEBIT,207.5,Advance shipping,Women's Apparel,Consumer,VA,23455,Golf,36.91083145,-76.12958527,Nigeria,4399,11/12/2016 5:10,5,250,207.5,West Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,11/15/2016 5:10,Standard Class
DEBIT,205,Advance shipping,Women's Apparel,Consumer,KY,40214,Golf,38.15983963,-85.59026337,Kenia,185,11/26/2016 12:30,5,250,205,East Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,11/29/2016 12:30,Standard Class
DEBIT,205,Late delivery,Women's Apparel,Consumer,NY,14094,Golf,43.16891098,-78.69216156,Zambia,3441,12/9/2016 22:07,5,250,205,East Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,12/15/2016 22:07,Standard Class
DEBIT,205,Late delivery,Women's Apparel,Consumer,IL,60608,Golf,41.89491653,-87.76180267,Nigeria,11947,10/2/2016 15:55,5,250,205,West Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,10/7/2016 15:55,Standard Class
DEBIT,200,Shipping on time,Women's Apparel,Consumer,NY,10314,Golf,40.58441544,-74.15991974,Camerún,1555,10/20/2016 21:30,5,250,200,Central Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,10/24/2016 21:30,Standard Class
DEBIT,149.9600067,Late delivery,Shop By Sport,Consumer,AZ,85719,Golf,32.27982712,-110.9582291,República Democrática del Congo,9399,10/6/2016 14:51,5,199.9499969,149.9600067,Central Africa,COMPLETE,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,10/12/2016 14:51,Standard Class
DEBIT,187.5,Late delivery,Women's Apparel,Consumer,MA,2360,Golf,41.92736816,-70.7484436,Togo,2792,12/19/2016 9:30,5,250,187.5,West Africa,COMPLETE,502,Nike Men's Dri-FIT Victory Golf Polo,50,12/24/2016 9:30,Standard Class
DEBIT,124.9499969,Late delivery,Accessories,Consumer,OH,44120,Outdoors,41.47653961,-81.72341919,SudAfrica,10118,9/2/2016 12:48,5,124.9499969,124.9499969,Southern Africa,COMPLETE,906,Team Golf Tennessee Volunteers Putter Grip,24.98999977,9/8/2016 12:48,Standard Class
DEBIT,118.6999969,Late delivery,Accessories,Consumer,NY,10458,Outdoors,40.87030411,-73.87062073,Senegal,8544,10/11/2016 15:22,5,124.9499969,118.6999969,West Africa,COMPLETE,885,Team Golf St. Louis Cardinals Putter Grip,24.98999977,10/16/2016 15:22,Standard Class
DEBIT,118.0800018,Advance shipping,Accessories,Consumer,NY,14580,Outdoors,42.42012024,-79.31320953,Madagascar,4296,10/11/2016 12:34,5,124.9499969,118.0800018,East Africa,COMPLETE,886,Team Golf San Francisco Giants Putter Grip,24.98999977,10/13/2016 12:34,Standard Class
DEBIT,74.34999847,Late delivery,Trade-In,Consumer,CA,95207,Outdoors,37.92684937,-121.3893051,Togo,4391,10/27/2016 0:59,5,79.94999695,74.34999847,West Africa,COMPLETE,926,Glove It Imperial Golf Towel,15.98999977,11/1/2016 0:59,Standard Class
DEBIT,67.16000366,Late delivery,Trade-In,Consumer,TX,79109,Outdoors,35.18754196,-101.8676224,Nigeria,2882,10/5/2016 8:44,5,79.94999695,67.16000366,West Africa,COMPLETE,924,Glove It Urban Brick Golf Towel,15.98999977,10/10/2016 8:44,Standard Class
DEBIT,131.1600037,Advance shipping,Electronics,Consumer,WV,25401,Outdoors,39.45571137,-77.96917725,Argelia,3283,12/28/2016 18:46,5,159.9499969,131.1600037,North Africa,COMPLETE,825,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,12/31/2016 18:46,Standard Class
DEBIT,119.9599991,Advance shipping,Hunting & Shooting,Consumer,MD,21502,Fan Shop,39.6300354,-78.74319458,Marruecos,397,9/1/2016 23:08,5,149.9499969,119.9599991,North Africa,COMPLETE,977,ENO Atlas Hammock Straps,29.98999977,9/3/2016 23:08,Standard Class
DEBIT,186.7100067,Advance shipping,Tennis & Racquet,Consumer,IL,61554,Fitness,40.56959915,-89.64508057,Benín,4104,12/2/2016 6:54,5,224.9499969,186.7100067,West Africa,ON_HOLD,116,Nike Men's Comfort 2 Slide,44.99000168,12/5/2016 6:54,Standard Class
DEBIT,474.9500122,Advance shipping,Cardio Equipment,Consumer,FL,32308,Footwear,30.49767876,-84.23183441,Sudán,12214,10/8/2016 16:15,5,499.9500122,474.9500122,North Africa,ON_HOLD,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,10/10/2016 16:15,Standard Class
DEBIT,299.9500122,Advance shipping,Cleats,Consumer,FL,32225,Apparel,30.35342217,-81.51309204,Tanzania,10699,8/30/2016 2:49,5,299.9500122,299.9500122,East Africa,ON_HOLD,365,Perfect Fitness Perfect Rip Deck,59.99000168,9/1/2016 2:49,Standard Class
DEBIT,165.9600067,Advance shipping,Shop By Sport,Consumer,RI,2895,Golf,42.00220108,-71.51410675,Egipto,2091,10/18/2016 14:29,5,199.9499969,165.9600067,North Africa,ON_HOLD,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,10/20/2016 14:29,Standard Class
DEBIT,200,Late delivery,Women's Apparel,Consumer,CA,95206,Golf,38.1355629,-121.2693405,SudAfrica,10474,8/29/2016 10:42,5,250,200,Southern Africa,ON_HOLD,502,Nike Men's Dri-FIT Victory Golf Polo,50,9/4/2016 10:42,Standard Class
DEBIT,196.7599945,Late delivery,Electronics,Consumer,GA,30058,Outdoors,33.71007919,-84.11247253,SudAfrica,7504,12/29/2016 13:20,5,239.9499969,196.7599945,Southern Africa,ON_HOLD,818,Titleist Pro V1x Golf Balls,47.99000168,1/4/2017 13:20,Standard Class
DEBIT,284.9500122,Late delivery,Baseball & Softball,Consumer,IL,60453,Fitness,41.7158165,-87.7405777,Francia,7518,10/13/2015 22:53,5,299.9500122,284.9500122,Western Europe,COMPLETE,44,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,10/19/2015 22:53,Standard Class
DEBIT,174.9499969,Late delivery,Fitness Accessories,Consumer,MI,48213,Footwear,42.39391327,-83.00836945,Ucrania,1738,9/29/2016 4:11,5,174.9499969,174.9499969,Eastern Europe,COMPLETE,235,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,10/5/2016 4:11,Standard Class
DEBIT,494.9500122,Advance shipping,Cardio Equipment,Consumer,CA,91801,Footwear,34.10591126,-118.1196442,Francia,1622,8/10/2015 21:35,5,499.9500122,494.9500122,Western Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/13/2015 21:35,Standard Class
DEBIT,137.1499939,Advance shipping,Electronics,Consumer,CT,6511,Footwear,42.34568787,-83.52059174,España,1325,8/14/2015 16:40,5,139.9499969,137.1499939,Southern Europe,COMPLETE,273,Under Armour Kids' Mercenary Slide,27.98999977,8/17/2015 16:40,Standard Class
DEBIT,489.9500122,Late delivery,Cardio Equipment,Consumer,NY,14120,Footwear,43.02910233,-78.87342072,Francia,5505,8/10/2015 5:07,5,499.9500122,489.9500122,Western Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/16/2015 5:07,Standard Class
DEBIT,484.9500122,Advance shipping,Cardio Equipment,Consumer,AZ,85029,Footwear,33.58987427,-112.1163712,Francia,4210,7/29/2017 19:42,5,499.9500122,484.9500122,Western Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,7/31/2017 19:42,Standard Class
DEBIT,484.9500122,Shipping on time,Cardio Equipment,Consumer,LA,70065,Footwear,30.0380249,-90.25691986,Francia,11229,9/5/2017 10:32,5,499.9500122,484.9500122,Western Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,9/9/2017 10:32,Standard Class
DEBIT,484.9500122,Advance shipping,Cardio Equipment,Consumer,PA,15301,Footwear,40.33852005,-80.1289444,Francia,9385,6/28/2017 22:43,5,499.9500122,484.9500122,Western Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,6/30/2017 22:43,Standard Class
DEBIT,155.1499939,Late delivery,Electronics,Consumer,MI,49423,Footwear,29.50280953,-98.5945282,Alemania,900,6/15/2015 10:27,5,159.9499969,155.1499939,Western Europe,COMPLETE,282,Under Armour Women's Ignite PIP VI Slide,31.98999977,6/20/2015 10:27,Standard Class
DEBIT,479.9500122,Late delivery,Cardio Equipment,Consumer,PA,19067,Footwear,40.20738983,-74.79347992,Italia,6217,7/6/2017 23:03,5,499.9500122,479.9500122,Southern Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,7/12/2017 23:03,Standard Class
DEBIT,479.9500122,Shipping on time,Cardio Equipment,Consumer,TN,38128,Footwear,35.21362686,-89.82608032,Italia,9466,9/5/2017 0:02,5,499.9500122,479.9500122,Southern Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,9/9/2017 0:02,Standard Class
DEBIT,474.9500122,Advance shipping,Cardio Equipment,Consumer,WA,98023,Footwear,47.30304337,-122.3528137,Polonia,4596,11/17/2016 2:32,5,499.9500122,474.9500122,Eastern Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,11/20/2016 2:32,Standard Class
DEBIT,474.9500122,Late delivery,Cardio Equipment,Consumer,CA,92113,Footwear,32.69542313,-117.0990067,España,5206,7/15/2017 3:15,5,499.9500122,474.9500122,Southern Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,7/21/2017 3:15,Standard Class
DEBIT,474.9500122,Advance shipping,Cardio Equipment,Consumer,IL,60626,Footwear,42.0063591,-87.66739655,Francia,2823,9/13/2017 7:01,5,499.9500122,474.9500122,Western Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,9/15/2017 7:01,Standard Class
DEBIT,166.1999969,Late delivery,Fitness Accessories,Consumer,CA,90027,Footwear,34.12594605,-118.2910156,Francia,10408,10/3/2015 15:33,5,174.9499969,166.1999969,Western Europe,COMPLETE,235,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,10/8/2015 15:33,Standard Class
DEBIT,165.3300018,Late delivery,Fitness Accessories,Consumer,NY,10457,Footwear,40.87142944,-73.87063599,Portugal,11011,10/3/2015 1:53,5,174.9499969,165.3300018,Southern Europe,COMPLETE,235,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,10/9/2015 1:53,Standard Class
DEBIT,464.9500122,Late delivery,As Seen on  TV!,Consumer,CA,90805,Footwear,33.56687927,-117.7633209,Reino Unido,40,9/2/2017 21:35,5,499.9500122,464.9500122,Northern Europe,COMPLETE,359,Nike Men's Free TR 5.0 TB Training Shoe,99.98999786,9/7/2017 21:35,Standard Class
DEBIT,454.9500122,Late delivery,Cardio Equipment,Consumer,IL,60637,Footwear,41.88238525,-88.20149994,Rumania,11636,11/16/2016 10:04,5,499.9500122,454.9500122,Eastern Europe,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,11/22/2016 10:04,Standard Class
TRANSFER,101.9800034,Advance shipping,Cleats,Corporate,CA,91790,Apparel,34.06787491,-117.9273758,México,7454,3/13/2017 21:18,2,119.9800034,101.9800034,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/16/2017 21:18,Standard Class
TRANSFER,101.9800034,Late delivery,Cleats,Corporate,CA,93003,Apparel,34.24124908,-119.1945419,Colombia,5138,6/1/2017 8:13,2,119.9800034,101.9800034,South America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/7/2017 8:13,Standard Class
TRANSFER,99.58000183,Advance shipping,Cleats,Corporate,DC,20009,Apparel,38.91826248,-77.03946686,México,8696,2/21/2017 5:12,2,119.9800034,99.58000183,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,2/23/2017 5:12,Standard Class
TRANSFER,99.58000183,Shipping on time,Cleats,Corporate,FL,33594,Apparel,27.96565437,-82.25280762,México,2329,4/6/2017 11:27,2,119.9800034,99.58000183,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/10/2017 11:27,Standard Class
TRANSFER,99.58000183,Late delivery,Cleats,Corporate,HI,96744,Apparel,21.41555023,-157.803894,Brasil,12431,1/27/2017 2:16,2,119.9800034,99.58000183,South America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,2/2/2017 2:16,Standard Class
TRANSFER,100,Advance shipping,Women's Apparel,Corporate,CA,93003,Golf,34.26494217,-119.218605,Brasil,10860,2/12/2015 20:36,2,100,100,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,2/15/2015 20:36,Standard Class
TRANSFER,100,Advance shipping,Women's Apparel,Corporate,NY,11218,Golf,40.64059448,-73.97518921,Brasil,12094,3/5/2017 18:30,2,100,100,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/7/2017 18:30,Standard Class
TRANSFER,99,Shipping on time,Women's Apparel,Corporate,CA,92057,Golf,33.22548676,-117.3070679,México,5088,5/5/2017 17:53,2,100,99,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/9/2017 17:53,Standard Class
TRANSFER,79.18000031,Advance shipping,Shop By Sport,Corporate,TX,76116,Golf,32.73230743,-97.47290802,Colombia,2200,4/19/2015 4:03,2,79.98000336,79.18000031,South America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4/21/2015 4:03,Standard Class
TRANSFER,97,Shipping on time,Women's Apparel,Corporate,MA,2360,Golf,41.95851135,-70.66861725,México,10966,3/20/2015 1:17,2,100,97,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/24/2015 1:17,Standard Class
TRANSFER,96,Advance shipping,Women's Apparel,Corporate,NY,11218,Golf,40.64059448,-73.97518921,República Dominicana,3997,5/22/2017 1:56,2,100,96,Caribbean,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/25/2017 1:56,Standard Class
TRANSFER,76.77999878,Shipping on time,Shop By Sport,Corporate,OH,44120,Golf,41.48426819,-81.5922699,México,8746,5/18/2017 12:26,2,79.98000336,76.77999878,Central America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/22/2017 12:26,Standard Class
TRANSFER,75.98000336,Late delivery,Shop By Sport,Corporate,PA,19145,Golf,39.92448425,-75.1757431,Trinidad y Tobago,3687,2/20/2015 11:29,2,79.98000336,75.98000336,Caribbean,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2/25/2015 11:29,Standard Class
TRANSFER,75.98000336,Late delivery,Shop By Sport,Corporate,CA,95240,Golf,38.11602402,-121.3637238,Guatemala,9162,5/4/2015 15:04,2,79.98000336,75.98000336,Central America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/10/2015 15:04,Standard Class
TRANSFER,95,Late delivery,Women's Apparel,Corporate,CA,93308,Golf,35.40139771,-119.0448837,Brasil,8993,2/19/2017 7:19,2,100,95,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,2/25/2017 7:19,Standard Class
TRANSFER,132.3000031,Late delivery,Girls' Apparel,Corporate,PA,19143,Golf,39.94662857,-75.21822357,México,5875,1/30/2015 9:14,2,140,132.3000031,Central America,PROCESSING,565,adidas Youth Germany Black/Red Away Match Soc,70,2/4/2015 9:14,Standard Class
