Sales per customer,Delivery Status,Customer Zipcode,Order Country
112.5,Late delivery,94591,Japón
212.5,Late delivery,94541,Corea del Sur
212.5,Late delivery,70122,India
167.9600067,Late delivery,78550,China
163.9600067,Late delivery,93638,Indonesia
93.45999908,Late delivery,97303,India
104.9599991,Late delivery,19067,India
151.9499969,Late delivery,90024,Estados Unidos
464.9500122,Late delivery,60615,Estados Unidos
414.9599915,Late delivery,92009,Estados Unidos
269.9599915,Late delivery,43068,Estados Unidos
248.9600067,Late delivery,92009,Estados Unidos
248.9600067,Late delivery,84604,Estados Unidos
245.9600067,Late delivery,8901,Estados Unidos
239.9600067,Late delivery,85022,Estados Unidos
245,Late delivery,52001,Estados Unidos
217.5,Late delivery,6516,Estados Unidos
207.5,Late delivery,8901,Estados Unidos
94.94999695,Late delivery,27610,Estados Unidos
211.1600037,Late delivery,19111,Estados Unidos
127.3899994,Late delivery,92026,Egipto
118.2900009,Shipping on time,27858,Zimbabue
1470,Shipping on time,44077,Irlanda
443,Late delivery,6460,Francia
220.0099945,Shipping on time,19124,Reino Unido
24.73999977,Shipping on time,32792,Francia
135.9900055,Shipping on time,43207,Alemania
27.19000053,Shipping on time,85364,Ucrania
59.08000183,Late delivery,91765,Reino Unido
129.9900055,Late delivery,20874,Alemania
58.18999863,Shipping on time,91352,Francia
58.18999863,Late delivery,20874,Alemania
58.18999863,Late delivery,20874,Alemania
122.8399963,Late delivery,20874,Alemania
120.8899994,Shipping on time,60504,Reino Unido
120.8899994,Late delivery,91941,Alemania
118.2900009,Shipping on time,60504,Reino Unido
118.2900009,Shipping on time,63366,España
118.2900009,Shipping on time,32792,Francia
116.9899979,Shipping on time,63366,España
113.0899963,Shipping on time,11218,Reino Unido
110.4899979,Late delivery,21401,Italia
110.4899979,Late delivery,80501,Alemania
107.8899994,Late delivery,28655,Francia
106.5899963,Late delivery,48234,Reino Unido
48.45000076,Shipping on time,92646,Francia
106.5899963,Late delivery,70065,Francia
103.9899979,Late delivery,70065,Francia
97.48999786,Late delivery,20874,Alemania
163.9900055,Shipping on time,63366,España
296.980011,Shipping on time,85364,Ucrania
296.980011,Late delivery,14850,Alemania
395.980011,Shipping on time,32792,Francia
395.980011,Shipping on time,60188,Francia
293.980011,Shipping on time,91745,Francia
293.980011,Late delivery,91941,Alemania
391.980011,Shipping on time,60188,Francia
387.980011,Late delivery,21401,Italia
287.980011,Late delivery,43228,Italia
287.980011,Shipping on time,43207,Alemania
278.980011,Late delivery,20874,Alemania
363.980011,Late delivery,43228,Italia
359.980011,Late delivery,43228,Italia
351.980011,Late delivery,17601,España
263.980011,Shipping on time,55124,Francia
263.980011,Late delivery,79109,Francia
351.980011,Late delivery,95035,Alemania
254.9799957,Shipping on time,32792,Francia
339.980011,Shipping on time,85301,Francia
251.9799957,Shipping on time,63366,España
331.980011,Shipping on time,60504,Reino Unido
122.9899979,Late delivery,43207,Países Bajos
239.9799957,Late delivery,80501,Alemania
224.9900055,Shipping on time,59102,Irlanda
224.9900055,Late delivery,17601,España
10.27000046,Shipping on time,6460,Reino Unido
59.99000168,Late delivery,94806,Cuba
59.99000168,Shipping on time,10027,Cuba
129.9900055,Late delivery,92069,Colombia
127.3899994,Late delivery,38018,Argentina
126.0899963,Shipping on time,44120,México
126.0899963,Late delivery,38018,Argentina
124.7900009,Late delivery,92879,El Salvador
124.7900009,Shipping on time,48197,Venezuela
122.8399963,Late delivery,60630,Chile
114.3899994,Late delivery,94806,Cuba
110.4899979,Late delivery,30047,Haití
109.1900024,Late delivery,60148,Argentina
49.18999863,Late delivery,92879,El Salvador
106.5899963,Shipping on time,77469,México
106.5899963,Shipping on time,44105,Brasil
97.48999786,Shipping on time,91706,República Dominicana
97.48999786,Late delivery,48185,Cuba
97.48999786,Late delivery,92083,Bolivia
49,Late delivery,98115,Cuba
47.5,Late delivery,94806,Cuba
47.5,Shipping on time,62301,República Dominicana
47.25,Late delivery,94550,El Salvador
36.38999939,Shipping on time,77469,México
42.5,Late delivery,48224,Chile
37.5,Late delivery,90007,Argentina
296.980011,Shipping on time,27610,Colombia
293.980011,Shipping on time,91405,República Dominicana
383.980011,Shipping on time,6516,Nicaragua
283.480011,Late delivery,20854,Haití
278.980011,Shipping on time,90066,México
278.980011,Shipping on time,77469,México
272.980011,Late delivery,92627,Brasil
269.980011,Shipping on time,7087,Brasil
263.980011,Shipping on time,7087,Brasil
347.980011,Late delivery,11373,Panamá
254.9799957,Late delivery,59102,Cuba
339.980011,Late delivery,11373,Panamá
254.9799957,Late delivery,60148,Argentina
251.9799957,Late delivery,59102,Cuba
335.980011,Late delivery,90007,Argentina
245.9799957,Late delivery,92083,Bolivia
327.980011,Shipping on time,11220,Brasil
284.25,Shipping on time,11201,Australia
129.9900055,Shipping on time,97006,China
123.4899979,Late delivery,17601,Japón
123.4899979,Shipping on time,60614,Turquía
122.8399963,Shipping on time,75023,Indonesia
191.8699951,Late delivery,85029,Australia
113.0899963,Late delivery,91406,Australia
110.4899979,Shipping on time,94601,Kirguistán
110.4899979,Late delivery,91406,Australia
49.63000107,Shipping on time,78520,Australia
49.18999863,Shipping on time,97006,China
48.45000076,Late delivery,75006,India
172.6600037,Late delivery,75150,Australia
97.48999786,Shipping on time,97006,China
39.59000015,Shipping on time,90703,China
39.59000015,Late delivery,48103,Australia
47.5,Late delivery,48103,Australia
299.980011,Late delivery,97229,Australia
299.980011,Shipping on time,92677,India
269.980011,Shipping on time,60614,Turquía
351.980011,Late delivery,75080,Malasia
260.980011,Shipping on time,11206,Kazajistán
347.980011,Late delivery,17601,Japón
9.600000381,Late delivery,96822,China
25.59000015,Late delivery,43081,Estados Unidos
127.3899994,Late delivery,19131,Estados Unidos
126.0899963,Shipping on time,89108,Estados Unidos
49.79000092,Late delivery,61554,Estados Unidos
103.9899979,Late delivery,91767,Estados Unidos
97.48999786,Late delivery,93727,Estados Unidos
296.980011,Late delivery,43081,Estados Unidos
28.79000092,Late delivery,21215,Estados Unidos
260.980011,Shipping on time,89108,Estados Unidos
254.9799957,Late delivery,84010,Estados Unidos
224.9900055,Shipping on time,77084,Estados Unidos
98,Late delivery,92026,Egipto
117.5800018,Shipping on time,78852,Portugal
195.9799957,Late delivery,91941,Alemania
193.9799957,Late delivery,91941,Alemania
117.5800018,Late delivery,20874,Alemania
116.3799973,Shipping on time,85364,Ucrania
104.3799973,Shipping on time,60188,Francia
90,Late delivery,18702,Alemania
70.37999725,Late delivery,92804,Italia
87,Late delivery,92027,Reino Unido
65.58000183,Late delivery,21401,Italia
189.9799957,Shipping on time,6516,Nicaragua
188.9799957,Shipping on time,6516,Nicaragua
179.9799957,Late delivery,92879,El Salvador
175.9799957,Shipping on time,62301,República Dominicana
113.3799973,Late delivery,11373,Panamá
104.3799973,Shipping on time,48197,Venezuela
98.37999725,Late delivery,92083,Bolivia
79.18000031,Shipping on time,91706,República Dominicana
97,Late delivery,94806,Cuba
96,Late delivery,48224,Chile
29.73999977,Late delivery,47150,México
87.33999634,Late delivery,47150,México
113.9800034,Shipping on time,97006,China
111.5800018,Shipping on time,92677,India
77.58000183,Late delivery,60188,China
95,Shipping on time,94601,Kirguistán
94.5,Shipping on time,94601,Kirguistán
93,Late delivery,17601,Japón
169.9799957,Late delivery,21215,Estados Unidos
115.1800003,Late delivery,93727,Estados Unidos
111.5800018,Late delivery,43081,Estados Unidos
109.1800003,Late delivery,84010,Estados Unidos
95,Shipping on time,77084,Estados Unidos
67.98000336,Late delivery,91767,Estados Unidos
67.98000336,Late delivery,75060,Estados Unidos
63.97999954,Late delivery,93727,Estados Unidos
145.5,Late delivery,92024,Nigeria
278.9700012,Shipping on time,10025,Reino Unido
263.9700012,Late delivery,21401,Italia
167.3699951,Shipping on time,63021,Reino Unido
151.1699982,Shipping on time,32792,Francia
99.58000183,Shipping on time,55124,Francia
255.1199951,Late delivery,18702,Alemania
283.4700012,Late delivery,92069,Colombia
278.9700012,Late delivery,21218,Cuba
202.4799957,Late delivery,43026,México
161.9700012,Late delivery,88201,México
147.5800018,Shipping on time,75240,Venezuela
117.5699997,Late delivery,59102,Cuba
142.5,Late delivery,20854,Haití
141.75,Late delivery,47150,México
135,Late delivery,92069,Colombia
105.5699997,Late delivery,94806,Cuba
104.3700027,Shipping on time,94553,Panamá
89.98000336,Late delivery,48224,Chile
69.72000122,Late delivery,95060,México
87.26999664,Late delivery,94550,El Salvador
299.9700012,Late delivery,75080,Malasia
293.9700012,Shipping on time,60614,Turquía
172.7700043,Late delivery,90723,Filipinas
148.5,Shipping on time,92083,India
132,Late delivery,43068,Australia
104.3700027,Late delivery,97229,Australia
101.9700012,Late delivery,17601,Japón
120,Late delivery,48103,Australia
283.4700012,Late delivery,21215,Estados Unidos
174.5700073,Late delivery,43081,Estados Unidos
167.3699951,Shipping on time,33177,Estados Unidos
150,Shipping on time,7093,Estados Unidos
147,Shipping on time,19144,Estados Unidos
113.9700012,Shipping on time,7093,Estados Unidos
339.9700012,Late delivery,75217,Nigeria
134.9700012,Late delivery,75217,Nigeria
201.5700073,Shipping on time,44256,Gabón
230.3600006,Shipping on time,43207,Alemania
223.1600037,Late delivery,70065,Francia
218.3600006,Late delivery,43228,Italia
211.1600037,Late delivery,92027,Reino Unido
158.3600006,Late delivery,95035,Alemania
105.5999985,Shipping on time,60188,Francia
150,Shipping on time,92677,Irlanda
179.9600067,Late delivery,48224,Chile
391.9599915,Shipping on time,27610,Colombia
383.9599915,Shipping on time,44105,Brasil
130.1600037,Late delivery,98115,Cuba
363.9599915,Late delivery,92083,Bolivia
319.9700012,Late delivery,60630,Chile
239.9600067,Late delivery,95060,México
235.1600037,Shipping on time,62301,República Dominicana
132.7700043,Shipping on time,94553,Panamá
391.9599915,Late delivery,75080,Malasia
208.7700043,Late delivery,91406,Australia
203.9700012,Late delivery,91406,Australia
191.9700012,Late delivery,60188,China
190,Shipping on time,27406,India
176,Shipping on time,94601,Kirguistán
97.95999908,Late delivery,10453,Nueva Zelanda
347.9700012,Shipping on time,7093,Estados Unidos
230.3600006,Shipping on time,33177,Estados Unidos
230.3600006,Late delivery,84010,Estados Unidos
114,Late delivery,21215,Estados Unidos
176,Late delivery,91767,Estados Unidos
174,Late delivery,91767,Estados Unidos
166,Late delivery,43081,Estados Unidos
160,Late delivery,61554,Estados Unidos
75.55999756,Late delivery,61554,Estados Unidos
74.97000122,Shipping on time,75220,Estados Unidos
254.9600067,Late delivery,92026,Egipto
217.5,Shipping on time,80501,República Democrática del Congo
287.9500122,Shipping on time,91352,Francia
284.9500122,Late delivery,95035,Alemania
272.9500122,Late delivery,43207,Países Bajos
123.75,Late delivery,19702,Francia
240,Late delivery,18702,Alemania
225,Shipping on time,60504,Reino Unido
217.5,Shipping on time,10025,Reino Unido
200,Shipping on time,63021,Reino Unido
200,Late delivery,8817,Italia
470.25,Late delivery,18702,Alemania
484.9500122,Late delivery,43026,México
464.9500122,Late delivery,90007,Argentina
419.9599915,Shipping on time,11220,Brasil
293.9500122,Shipping on time,11220,Brasil
254.9600067,Shipping on time,62301,República Dominicana
254.9600067,Late delivery,94550,El Salvador
242.5,Shipping on time,14215,El Salvador
212.5,Shipping on time,48197,Venezuela
247.5,Late delivery,48103,Australia
240,Late delivery,91406,Australia
79.16000366,Late delivery,48103,Australia
89.98999786,Late delivery,19702,Nigeria
128.6900024,Late delivery,93308,Egipto
126.0899963,Late delivery,17602,Zambia
126.0899963,Late delivery,14120,Costa de Marfil
56.99000168,Shipping on time,93436,Egipto
123.4899979,Late delivery,92020,Nigeria
122.8399963,Late delivery,75211,Argelia
122.8399963,Late delivery,92020,Nigeria
122.8399963,Shipping on time,20009,Nigeria
120.8899994,Late delivery,19149,República Democrática del Congo
54.59000015,Late delivery,43230,Marruecos
118.2900009,Late delivery,85022,Ghana
52.18999863,Late delivery,61554,Madagascar
106.5899963,Shipping on time,78577,Egipto
103.9899979,Late delivery,43230,Marruecos
44.99000168,Shipping on time,78577,Egipto
39.18999863,Late delivery,47150,República Democrática del Congo
43.5,Late delivery,93308,Egipto
42,Late delivery,96816,Mali
28.14999962,Late delivery,14120,Costa de Marfil
299.980011,Late delivery,43230,Zambia
299.980011,Shipping on time,8540,Nigeria
283.480011,Shipping on time,11373,Argelia
278.980011,Late delivery,93308,Egipto
272.980011,Late delivery,77084,Zimbabue
269.980011,Late delivery,77084,Zimbabue
251.9799957,Late delivery,75211,Argelia
248.9799957,Late delivery,19149,República Democrática del Congo
248.9799957,Shipping on time,20009,Nigeria
224.9900055,Shipping on time,93436,Egipto
224.9900055,Late delivery,96816,Mali
452.0400085,Late delivery,27834,Alemania
247.8200073,Late delivery,92780,Francia
1395,Late delivery,48235,Reino Unido
235.1799927,Late delivery,30034,Reino Unido
420.3999939,Late delivery,7047,Francia
1365,Late delivery,93905,Reino Unido
227.5899963,Late delivery,80110,España
397.7999878,Late delivery,29720,Austria
212.4199982,Late delivery,95670,Italia
202.3000031,Late delivery,33068,Alemania
155.1900024,Shipping on time,92109,España
119.9899979,Late delivery,60614,Irlanda
23.23999977,Late delivery,95060,Rumania
89.98999786,Late delivery,95823,Reino Unido
98.98999786,Late delivery,60630,Alemania
96.98999786,Late delivery,63123,Italia
90.98999786,Late delivery,95823,Reino Unido
84.98999786,Late delivery,92507,Italia
84.98999786,Late delivery,92870,Francia
158.7599945,Shipping on time,2360,Francia
129.9900055,Late delivery,92503,Italia
129.9900055,Late delivery,61265,España
59.99000168,Late delivery,77840,Francia
461.480011,Late delivery,38111,Francia
129.9900055,Late delivery,95116,Francia
128.6900024,Late delivery,95060,Rumania
353.5299988,Shipping on time,23464,Italia
128.6900024,Late delivery,61265,España
128.6900024,Late delivery,29223,Portugal
128.6900024,Late delivery,95116,Francia
128.6900024,Late delivery,23503,Francia
127.3899994,Late delivery,95060,Rumania
127.3899994,Late delivery,91764,Reino Unido
127.3899994,Late delivery,20783,Reino Unido
127.3899994,Late delivery,7307,Reino Unido
127.3899994,Late delivery,61265,España
127.3899994,Late delivery,29223,Portugal
126.0899963,Shipping on time,46360,Italia
124.7900009,Shipping on time,8901,Ucrania
124.7900009,Late delivery,85035,Reino Unido
124.7900009,Late delivery,93720,Países Bajos
124.7900009,Shipping on time,29720,Francia
123.4899979,Shipping on time,48601,Italia
