Program,Year,Period,State,ANSI,Affected by,Pct of Colonies Impacted,state_code
SURVEY,2017,OCT THRU DEC,California,6,Pests_excl_Varroa,14.1,CA
SURVEY,2017,OCT THRU DEC,California,6,Unknown,6.3,CA
SURVEY,2017,OCT THRU DEC,California,6,Varroa_mites,47.9,CA
SURVEY,2016,JAN THRU MAR,California,6,Disease,9,CA
SURVEY,2016,JAN THRU MAR,California,6,Other,8.4,CA
SURVEY,2016,JAN THRU MAR,California,6,Pesticides,13.5,CA
SURVEY,2016,JAN THRU MAR,California,6,Pests_excl_Varroa,15.2,CA
SURVEY,2016,JAN THRU MAR,California,6,Unknown,4.4,CA
SURVEY,2016,JAN THRU MAR,California,6,Varroa_mites,38.1,CA
SURVEY,2016,APR THRU JUN,California,6,Disease,11.2,CA
SURVEY,2016,APR THRU JUN,California,6,Other,15.3,CA
SURVEY,2016,APR THRU JUN,California,6,Pesticides,14.2,CA
SURVEY,2016,APR THRU JUN,California,6,Pests_excl_Varroa,14.1,CA
SURVEY,2016,APR THRU JUN,California,6,Unknown,2.6,CA
SURVEY,2016,APR THRU JUN,California,6,Varroa_mites,49.7,CA
SURVEY,2016,JUL THRU SEP,California,6,Disease,8.5,CA
SURVEY,2016,JUL THRU SEP,California,6,Other,10.4,CA
SURVEY,2016,JUL THRU SEP,California,6,Pesticides,18.8,CA
SURVEY,2016,JUL THRU SEP,California,6,Pests_excl_Varroa,17.8,CA
SURVEY,2016,JUL THRU SEP,California,6,Unknown,6.9,CA
SURVEY,2016,JUL THRU SEP,California,6,Varroa_mites,42.2,CA
SURVEY,2016,OCT THRU DEC,California,6,Disease,8,CA
SURVEY,2016,OCT THRU DEC,California,6,Other,9.6,CA
SURVEY,2016,OCT THRU DEC,California,6,Pesticides,9.1,CA
SURVEY,2016,OCT THRU DEC,California,6,Pests_excl_Varroa,13.7,CA
SURVEY,2016,OCT THRU DEC,California,6,Unknown,3.5,CA
SURVEY,2016,OCT THRU DEC,California,6,Varroa_mites,41.9,CA
SURVEY,2015,JAN THRU MAR,California,6,Disease,3,CA
SURVEY,2015,JAN THRU MAR,California,6,Other,6.5,CA
SURVEY,2015,JAN THRU MAR,California,6,Pesticides,7.5,CA
SURVEY,2015,JAN THRU MAR,California,6,Pests_excl_Varroa,7.2,CA
SURVEY,2015,JAN THRU MAR,California,6,Unknown,2.8,CA
SURVEY,2015,JAN THRU MAR,California,6,Varroa_mites,24.7,CA
SURVEY,2015,APR THRU JUN,California,6,Disease,7.8,CA
SURVEY,2015,APR THRU JUN,California,6,Other,14.2,CA
SURVEY,2015,APR THRU JUN,California,6,Pesticides,23,CA
SURVEY,2015,APR THRU JUN,California,6,Pests_excl_Varroa,21.5,CA
SURVEY,2015,APR THRU JUN,California,6,Unknown,3.1,CA
SURVEY,2015,APR THRU JUN,California,6,Varroa_mites,50.9,CA
SURVEY,2015,JUL THRU SEP,California,6,Disease,12.5,CA
SURVEY,2015,JUL THRU SEP,California,6,Other,15,CA
SURVEY,2015,JUL THRU SEP,California,6,Pesticides,19.6,CA
SURVEY,2015,JUL THRU SEP,California,6,Pests_excl_Varroa,20.4,CA
SURVEY,2015,JUL THRU SEP,California,6,Unknown,4.7,CA
SURVEY,2015,JUL THRU SEP,California,6,Varroa_mites,39.9,CA
SURVEY,2015,OCT THRU DEC,California,6,Disease,6.2,CA
SURVEY,2015,OCT THRU DEC,California,6,Other,10.5,CA
SURVEY,2015,OCT THRU DEC,California,6,Pesticides,11.7,CA
SURVEY,2015,OCT THRU DEC,California,6,Pests_excl_Varroa,12.7,CA
SURVEY,2015,OCT THRU DEC,California,6,Unknown,7.3,CA
SURVEY,2015,OCT THRU DEC,California,6,Varroa_mites,37.3,CA
SURVEY,2019,JAN THRU MAR,Colorado,8,Disease,0,CO
SURVEY,2019,JAN THRU MAR,Colorado,8,Other,2.5,CO
SURVEY,2019,JAN THRU MAR,Colorado,8,Pesticides,0,CO
SURVEY,2019,JAN THRU MAR,Colorado,8,Pests_excl_Varroa,0.3,CO
SURVEY,2019,JAN THRU MAR,Colorado,8,Unknown,0.6,CO
SURVEY,2019,JAN THRU MAR,Colorado,8,Varroa_mites,11.2,CO
SURVEY,2018,JAN THRU MAR,Colorado,8,Disease,3.8,CO
SURVEY,2018,JAN THRU MAR,Colorado,8,Other,13.7,CO
SURVEY,2018,JAN THRU MAR,Colorado,8,Pesticides,0.5,CO
SURVEY,2018,JAN THRU MAR,Colorado,8,Pests_excl_Varroa,0.8,CO
SURVEY,2018,JAN THRU MAR,Colorado,8,Unknown,2.4,CO
SURVEY,2018,JAN THRU MAR,Colorado,8,Varroa_mites,31.7,CO
SURVEY,2018,APR THRU JUN,Colorado,8,Disease,12.7,CO
SURVEY,2018,APR THRU JUN,Colorado,8,Other,4.2,CO
SURVEY,2018,APR THRU JUN,Colorado,8,Pesticides,3.6,CO
SURVEY,2018,APR THRU JUN,Colorado,8,Pests_excl_Varroa,0,CO
SURVEY,2018,APR THRU JUN,Colorado,8,Unknown,0.5,CO
SURVEY,2018,APR THRU JUN,Colorado,8,Varroa_mites,41.7,CO
SURVEY,2018,JUL THRU SEP,Colorado,8,Disease,5.6,CO
SURVEY,2018,JUL THRU SEP,Colorado,8,Other,8.5,CO
SURVEY,2018,JUL THRU SEP,Colorado,8,Pesticides,2.9,CO
SURVEY,2018,JUL THRU SEP,Colorado,8,Pests_excl_Varroa,16.6,CO
SURVEY,2018,JUL THRU SEP,Colorado,8,Unknown,4.5,CO
SURVEY,2018,JUL THRU SEP,Colorado,8,Varroa_mites,72.6,CO
SURVEY,2018,OCT THRU DEC,Colorado,8,Disease,1,CO
SURVEY,2018,OCT THRU DEC,Colorado,8,Other,6.1,CO
SURVEY,2018,OCT THRU DEC,Colorado,8,Pesticides,0,CO
SURVEY,2018,OCT THRU DEC,Colorado,8,Pests_excl_Varroa,5.9,CO
SURVEY,2018,OCT THRU DEC,Colorado,8,Unknown,1.2,CO
SURVEY,2018,OCT THRU DEC,Colorado,8,Varroa_mites,73.2,CO
SURVEY,2017,JAN THRU MAR,Colorado,8,Disease,0,CO
SURVEY,2017,JAN THRU MAR,Colorado,8,Other,2.6,CO
SURVEY,2017,JAN THRU MAR,Colorado,8,Pesticides,0.9,CO
SURVEY,2017,JAN THRU MAR,Colorado,8,Pests_excl_Varroa,0,CO
SURVEY,2017,JAN THRU MAR,Colorado,8,Unknown,0.4,CO
SURVEY,2017,JAN THRU MAR,Colorado,8,Varroa_mites,17,CO
SURVEY,2017,APR THRU JUN,Colorado,8,Disease,5.3,CO
SURVEY,2017,APR THRU JUN,Colorado,8,Other,4.6,CO
SURVEY,2017,APR THRU JUN,Colorado,8,Pesticides,3.2,CO
SURVEY,2017,APR THRU JUN,Colorado,8,Pests_excl_Varroa,0.8,CO
SURVEY,2017,APR THRU JUN,Colorado,8,Unknown,0.1,CO
SURVEY,2017,APR THRU JUN,Colorado,8,Varroa_mites,31.3,CO
SURVEY,2017,JUL THRU SEP,Colorado,8,Disease,2.6,CO
SURVEY,2017,JUL THRU SEP,Colorado,8,Other,7.8,CO
SURVEY,2017,JUL THRU SEP,Colorado,8,Pesticides,9.1,CO
SURVEY,2017,JUL THRU SEP,Colorado,8,Pests_excl_Varroa,1.4,CO
SURVEY,2017,JUL THRU SEP,Colorado,8,Unknown,1.4,CO
SURVEY,2017,JUL THRU SEP,Colorado,8,Varroa_mites,52.9,CO
SURVEY,2017,OCT THRU DEC,Colorado,8,Disease,0.2,CO
SURVEY,2017,OCT THRU DEC,Colorado,8,Other,15.5,CO
SURVEY,2017,OCT THRU DEC,Colorado,8,Pesticides,20,CO
SURVEY,2017,OCT THRU DEC,Colorado,8,Pests_excl_Varroa,0.7,CO
SURVEY,2017,OCT THRU DEC,Colorado,8,Unknown,5.3,CO
SURVEY,2017,OCT THRU DEC,Colorado,8,Varroa_mites,30.2,CO
SURVEY,2016,JAN THRU MAR,Colorado,8,Disease,0.5,CO
SURVEY,2016,JAN THRU MAR,Colorado,8,Other,2.7,CO
SURVEY,2016,JAN THRU MAR,Colorado,8,Pesticides,0.2,CO
SURVEY,2016,JAN THRU MAR,Colorado,8,Pests_excl_Varroa,4.1,CO
SURVEY,2016,JAN THRU MAR,Colorado,8,Unknown,0.2,CO
SURVEY,2016,JAN THRU MAR,Colorado,8,Varroa_mites,2.9,CO
SURVEY,2016,APR THRU JUN,Colorado,8,Disease,3.3,CO
SURVEY,2016,APR THRU JUN,Colorado,8,Other,2.6,CO
SURVEY,2016,APR THRU JUN,Colorado,8,Pesticides,1.4,CO
SURVEY,2016,APR THRU JUN,Colorado,8,Pests_excl_Varroa,0.8,CO
SURVEY,2016,APR THRU JUN,Colorado,8,Unknown,0.3,CO
SURVEY,2016,APR THRU JUN,Colorado,8,Varroa_mites,38.7,CO
SURVEY,2016,JUL THRU SEP,Colorado,8,Disease,16.8,CO
SURVEY,2016,JUL THRU SEP,Colorado,8,Other,10.6,CO
SURVEY,2016,JUL THRU SEP,Colorado,8,Pesticides,24.6,CO
SURVEY,2016,JUL THRU SEP,Colorado,8,Pests_excl_Varroa,22.4,CO
SURVEY,2016,JUL THRU SEP,Colorado,8,Unknown,0.1,CO
SURVEY,2016,JUL THRU SEP,Colorado,8,Varroa_mites,49.3,CO
SURVEY,2016,OCT THRU DEC,Colorado,8,Disease,0.1,CO
SURVEY,2016,OCT THRU DEC,Colorado,8,Other,13,CO
SURVEY,2016,OCT THRU DEC,Colorado,8,Pesticides,3.1,CO
SURVEY,2016,OCT THRU DEC,Colorado,8,Pests_excl_Varroa,1.3,CO
SURVEY,2016,OCT THRU DEC,Colorado,8,Unknown,0.1,CO
SURVEY,2016,OCT THRU DEC,Colorado,8,Varroa_mites,32.4,CO
SURVEY,2015,JAN THRU MAR,Colorado,8,Disease,1.8,CO
SURVEY,2015,JAN THRU MAR,Colorado,8,Other,2.6,CO
SURVEY,2015,JAN THRU MAR,Colorado,8,Pesticides,0.6,CO
SURVEY,2015,JAN THRU MAR,Colorado,8,Pests_excl_Varroa,0.9,CO
SURVEY,2015,JAN THRU MAR,Colorado,8,Unknown,5.9,CO
SURVEY,2015,JAN THRU MAR,Colorado,8,Varroa_mites,14.6,CO
SURVEY,2015,APR THRU JUN,Colorado,8,Disease,4.6,CO
SURVEY,2015,APR THRU JUN,Colorado,8,Other,3.4,CO
SURVEY,2015,APR THRU JUN,Colorado,8,Pesticides,2.8,CO
SURVEY,2015,APR THRU JUN,Colorado,8,Pests_excl_Varroa,1.8,CO
SURVEY,2015,APR THRU JUN,Colorado,8,Unknown,6.6,CO
SURVEY,2015,APR THRU JUN,Colorado,8,Varroa_mites,38.6,CO
SURVEY,2015,JUL THRU SEP,Colorado,8,Disease,2.7,CO
SURVEY,2015,JUL THRU SEP,Colorado,8,Other,3.7,CO
SURVEY,2015,JUL THRU SEP,Colorado,8,Pesticides,16.5,CO
SURVEY,2015,JUL THRU SEP,Colorado,8,Pests_excl_Varroa,1.5,CO
SURVEY,2015,JUL THRU SEP,Colorado,8,Unknown,2.7,CO
SURVEY,2015,JUL THRU SEP,Colorado,8,Varroa_mites,50.5,CO
SURVEY,2015,OCT THRU DEC,Colorado,8,Disease,21.2,CO
SURVEY,2015,OCT THRU DEC,Colorado,8,Other,8.4,CO
SURVEY,2015,OCT THRU DEC,Colorado,8,Pesticides,19.7,CO
SURVEY,2015,OCT THRU DEC,Colorado,8,Pests_excl_Varroa,24.4,CO
SURVEY,2015,OCT THRU DEC,Colorado,8,Unknown,1.8,CO
SURVEY,2015,OCT THRU DEC,Colorado,8,Varroa_mites,47.6,CO
SURVEY,2019,JAN THRU MAR,Connecticut,9,Disease,0,CT
SURVEY,2019,JAN THRU MAR,Connecticut,9,Other,3.6,CT
SURVEY,2019,JAN THRU MAR,Connecticut,9,Pesticides,0,CT
SURVEY,2019,JAN THRU MAR,Connecticut,9,Pests_excl_Varroa,1.3,CT
SURVEY,2019,JAN THRU MAR,Connecticut,9,Unknown,1.7,CT
SURVEY,2019,JAN THRU MAR,Connecticut,9,Varroa_mites,10.1,CT
SURVEY,2018,JAN THRU MAR,Connecticut,9,Disease,0,CT
SURVEY,2018,JAN THRU MAR,Connecticut,9,Other,7.7,CT
SURVEY,2018,JAN THRU MAR,Connecticut,9,Pesticides,0.8,CT
SURVEY,2018,JAN THRU MAR,Connecticut,9,Pests_excl_Varroa,0.7,CT
SURVEY,2018,JAN THRU MAR,Connecticut,9,Unknown,3.5,CT
SURVEY,2018,JAN THRU MAR,Connecticut,9,Varroa_mites,14.5,CT
SURVEY,2018,APR THRU JUN,Connecticut,9,Disease,0.4,CT
SURVEY,2018,APR THRU JUN,Connecticut,9,Other,0.8,CT
SURVEY,2018,APR THRU JUN,Connecticut,9,Pesticides,0.8,CT
SURVEY,2018,APR THRU JUN,Connecticut,9,Pests_excl_Varroa,0.9,CT
SURVEY,2018,APR THRU JUN,Connecticut,9,Unknown,0.4,CT
SURVEY,2018,APR THRU JUN,Connecticut,9,Varroa_mites,11.1,CT
SURVEY,2018,JUL THRU SEP,Connecticut,9,Disease,0,CT
SURVEY,2018,JUL THRU SEP,Connecticut,9,Other,2.5,CT
SURVEY,2018,JUL THRU SEP,Connecticut,9,Pesticides,1.4,CT
SURVEY,2018,JUL THRU SEP,Connecticut,9,Pests_excl_Varroa,0,CT
SURVEY,2018,JUL THRU SEP,Connecticut,9,Unknown,1.2,CT
SURVEY,2018,JUL THRU SEP,Connecticut,9,Varroa_mites,13,CT
SURVEY,2018,OCT THRU DEC,Connecticut,9,Disease,2.3,CT
SURVEY,2018,OCT THRU DEC,Connecticut,9,Other,4.2,CT
SURVEY,2018,OCT THRU DEC,Connecticut,9,Pesticides,0.9,CT
SURVEY,2018,OCT THRU DEC,Connecticut,9,Pests_excl_Varroa,3.6,CT
SURVEY,2018,OCT THRU DEC,Connecticut,9,Unknown,2.3,CT
SURVEY,2018,OCT THRU DEC,Connecticut,9,Varroa_mites,12.5,CT
SURVEY,2017,JAN THRU MAR,Connecticut,9,Disease,0,CT
SURVEY,2017,JAN THRU MAR,Connecticut,9,Other,6.1,CT
SURVEY,2017,JAN THRU MAR,Connecticut,9,Pesticides,0,CT
SURVEY,2017,JAN THRU MAR,Connecticut,9,Pests_excl_Varroa,1.5,CT
SURVEY,2017,JAN THRU MAR,Connecticut,9,Unknown,5.6,CT
SURVEY,2017,JAN THRU MAR,Connecticut,9,Varroa_mites,51.5,CT
SURVEY,2017,APR THRU JUN,Connecticut,9,Disease,0,CT
SURVEY,2017,APR THRU JUN,Connecticut,9,Other,1.9,CT
SURVEY,2017,APR THRU JUN,Connecticut,9,Pesticides,0.5,CT
SURVEY,2017,APR THRU JUN,Connecticut,9,Pests_excl_Varroa,0.2,CT
SURVEY,2017,APR THRU JUN,Connecticut,9,Unknown,0.7,CT
SURVEY,2017,APR THRU JUN,Connecticut,9,Varroa_mites,9.1,CT
SURVEY,2017,JUL THRU SEP,Connecticut,9,Disease,0.1,CT
SURVEY,2017,JUL THRU SEP,Connecticut,9,Other,13,CT
SURVEY,2017,JUL THRU SEP,Connecticut,9,Pesticides,0,CT
SURVEY,2017,JUL THRU SEP,Connecticut,9,Pests_excl_Varroa,1.5,CT
SURVEY,2017,JUL THRU SEP,Connecticut,9,Unknown,0,CT
SURVEY,2017,JUL THRU SEP,Connecticut,9,Varroa_mites,25.1,CT
SURVEY,2017,OCT THRU DEC,Connecticut,9,Disease,0,CT
SURVEY,2017,OCT THRU DEC,Connecticut,9,Other,1.6,CT
SURVEY,2017,OCT THRU DEC,Connecticut,9,Pesticides,0.6,CT
SURVEY,2017,OCT THRU DEC,Connecticut,9,Pests_excl_Varroa,2.8,CT
SURVEY,2017,OCT THRU DEC,Connecticut,9,Unknown,1.6,CT
SURVEY,2017,OCT THRU DEC,Connecticut,9,Varroa_mites,36.4,CT
SURVEY,2016,JAN THRU MAR,Connecticut,9,Disease,0.2,CT
SURVEY,2016,JAN THRU MAR,Connecticut,9,Other,7.7,CT
SURVEY,2016,JAN THRU MAR,Connecticut,9,Pesticides,0,CT
SURVEY,2016,JAN THRU MAR,Connecticut,9,Pests_excl_Varroa,0.8,CT
SURVEY,2016,JAN THRU MAR,Connecticut,9,Unknown,1.7,CT
SURVEY,2016,JAN THRU MAR,Connecticut,9,Varroa_mites,12.3,CT
SURVEY,2016,APR THRU JUN,Connecticut,9,Disease,0.5,CT
SURVEY,2016,APR THRU JUN,Connecticut,9,Other,4.4,CT
SURVEY,2016,APR THRU JUN,Connecticut,9,Pesticides,0.3,CT
SURVEY,2016,APR THRU JUN,Connecticut,9,Pests_excl_Varroa,0.6,CT
SURVEY,2016,APR THRU JUN,Connecticut,9,Unknown,1.2,CT
SURVEY,2016,APR THRU JUN,Connecticut,9,Varroa_mites,9.3,CT
SURVEY,2016,JUL THRU SEP,Connecticut,9,Disease,0,CT
SURVEY,2016,JUL THRU SEP,Connecticut,9,Other,5,CT
SURVEY,2016,JUL THRU SEP,Connecticut,9,Pesticides,0.2,CT
SURVEY,2016,JUL THRU SEP,Connecticut,9,Pests_excl_Varroa,1.6,CT
SURVEY,2016,JUL THRU SEP,Connecticut,9,Unknown,0.8,CT
SURVEY,2016,JUL THRU SEP,Connecticut,9,Varroa_mites,18.8,CT
SURVEY,2016,OCT THRU DEC,Connecticut,9,Disease,1.1,CT
SURVEY,2016,OCT THRU DEC,Connecticut,9,Other,5.8,CT
SURVEY,2016,OCT THRU DEC,Connecticut,9,Pesticides,1,CT
SURVEY,2016,OCT THRU DEC,Connecticut,9,Pests_excl_Varroa,6.6,CT
SURVEY,2016,OCT THRU DEC,Connecticut,9,Unknown,3.2,CT
SURVEY,2016,OCT THRU DEC,Connecticut,9,Varroa_mites,14.7,CT
SURVEY,2015,JAN THRU MAR,Connecticut,9,Disease,0,CT
SURVEY,2015,JAN THRU MAR,Connecticut,9,Other,21.2,CT
SURVEY,2015,JAN THRU MAR,Connecticut,9,Pesticides,0,CT
SURVEY,2015,JAN THRU MAR,Connecticut,9,Pests_excl_Varroa,1.4,CT
SURVEY,2015,JAN THRU MAR,Connecticut,9,Unknown,2.4,CT
SURVEY,2015,JAN THRU MAR,Connecticut,9,Varroa_mites,2.5,CT
SURVEY,2015,APR THRU JUN,Connecticut,9,Disease,1.9,CT
SURVEY,2015,APR THRU JUN,Connecticut,9,Other,1,CT
SURVEY,2015,APR THRU JUN,Connecticut,9,Pesticides,0.8,CT
SURVEY,2015,APR THRU JUN,Connecticut,9,Pests_excl_Varroa,0.4,CT
SURVEY,2015,APR THRU JUN,Connecticut,9,Unknown,0.7,CT
SURVEY,2015,APR THRU JUN,Connecticut,9,Varroa_mites,10.2,CT
SURVEY,2015,JUL THRU SEP,Connecticut,9,Disease,0.4,CT
SURVEY,2015,JUL THRU SEP,Connecticut,9,Other,7.8,CT
SURVEY,2015,JUL THRU SEP,Connecticut,9,Pesticides,1.5,CT
SURVEY,2015,JUL THRU SEP,Connecticut,9,Pests_excl_Varroa,1.2,CT
SURVEY,2015,JUL THRU SEP,Connecticut,9,Unknown,0,CT
SURVEY,2015,JUL THRU SEP,Connecticut,9,Varroa_mites,39.3,CT
SURVEY,2015,OCT THRU DEC,Connecticut,9,Disease,0.5,CT
SURVEY,2015,OCT THRU DEC,Connecticut,9,Other,3.4,CT
SURVEY,2015,OCT THRU DEC,Connecticut,9,Pesticides,1.1,CT
SURVEY,2015,OCT THRU DEC,Connecticut,9,Pests_excl_Varroa,1.7,CT
SURVEY,2015,OCT THRU DEC,Connecticut,9,Unknown,2,CT
SURVEY,2015,OCT THRU DEC,Connecticut,9,Varroa_mites,10.5,CT
SURVEY,2019,JAN THRU MAR,Florida,12,Disease,5.5,FL
SURVEY,2019,JAN THRU MAR,Florida,12,Other,7.4,FL
SURVEY,2019,JAN THRU MAR,Florida,12,Pesticides,22.9,FL
SURVEY,2019,JAN THRU MAR,Florida,12,Pests_excl_Varroa,24.8,FL
SURVEY,2019,JAN THRU MAR,Florida,12,Unknown,5.5,FL
SURVEY,2019,JAN THRU MAR,Florida,12,Varroa_mites,46.9,FL
SURVEY,2018,JAN THRU MAR,Florida,12,Disease,4.5,FL
SURVEY,2018,JAN THRU MAR,Florida,12,Other,5.5,FL
SURVEY,2018,JAN THRU MAR,Florida,12,Pesticides,9.2,FL
SURVEY,2018,JAN THRU MAR,Florida,12,Pests_excl_Varroa,15.3,FL
SURVEY,2018,JAN THRU MAR,Florida,12,Unknown,16,FL
SURVEY,2018,JAN THRU MAR,Florida,12,Varroa_mites,31.7,FL
SURVEY,2018,APR THRU JUN,Florida,12,Disease,9.6,FL
SURVEY,2018,APR THRU JUN,Florida,12,Other,10.1,FL
SURVEY,2018,APR THRU JUN,Florida,12,Pesticides,15.5,FL
SURVEY,2018,APR THRU JUN,Florida,12,Pests_excl_Varroa,27.5,FL
SURVEY,2018,APR THRU JUN,Florida,12,Unknown,21.1,FL
SURVEY,2018,APR THRU JUN,Florida,12,Varroa_mites,45.3,FL
SURVEY,2018,JUL THRU SEP,Florida,12,Disease,4.2,FL
SURVEY,2018,JUL THRU SEP,Florida,12,Other,14.3,FL
SURVEY,2018,JUL THRU SEP,Florida,12,Pesticides,7.6,FL
SURVEY,2018,JUL THRU SEP,Florida,12,Pests_excl_Varroa,20.5,FL
SURVEY,2018,JUL THRU SEP,Florida,12,Unknown,9.8,FL
SURVEY,2018,JUL THRU SEP,Florida,12,Varroa_mites,35,FL
SURVEY,2018,OCT THRU DEC,Florida,12,Disease,9,FL
SURVEY,2018,OCT THRU DEC,Florida,12,Other,8,FL
SURVEY,2018,OCT THRU DEC,Florida,12,Pesticides,14.1,FL
SURVEY,2018,OCT THRU DEC,Florida,12,Pests_excl_Varroa,22.4,FL
SURVEY,2018,OCT THRU DEC,Florida,12,Unknown,6.7,FL
SURVEY,2018,OCT THRU DEC,Florida,12,Varroa_mites,46.7,FL
SURVEY,2017,JAN THRU MAR,Florida,12,Disease,1.5,FL
SURVEY,2017,JAN THRU MAR,Florida,12,Other,6.2,FL
SURVEY,2017,JAN THRU MAR,Florida,12,Pesticides,14.2,FL
SURVEY,2017,JAN THRU MAR,Florida,12,Pests_excl_Varroa,14.8,FL
SURVEY,2017,JAN THRU MAR,Florida,12,Unknown,17.9,FL
SURVEY,2017,JAN THRU MAR,Florida,12,Varroa_mites,37.6,FL
SURVEY,2017,APR THRU JUN,Florida,12,Disease,6.1,FL
SURVEY,2017,APR THRU JUN,Florida,12,Other,6.5,FL
SURVEY,2017,APR THRU JUN,Florida,12,Pesticides,9,FL
SURVEY,2017,APR THRU JUN,Florida,12,Pests_excl_Varroa,14.4,FL
SURVEY,2017,APR THRU JUN,Florida,12,Unknown,18.9,FL
SURVEY,2017,APR THRU JUN,Florida,12,Varroa_mites,36.5,FL
SURVEY,2017,JUL THRU SEP,Florida,12,Disease,3.7,FL
SURVEY,2017,JUL THRU SEP,Florida,12,Other,11.4,FL
SURVEY,2017,JUL THRU SEP,Florida,12,Pesticides,6.3,FL
SURVEY,2017,JUL THRU SEP,Florida,12,Pests_excl_Varroa,13.2,FL
SURVEY,2017,JUL THRU SEP,Florida,12,Unknown,21.5,FL
SURVEY,2017,JUL THRU SEP,Florida,12,Varroa_mites,42.9,FL
SURVEY,2017,OCT THRU DEC,Florida,12,Disease,7.5,FL
SURVEY,2017,OCT THRU DEC,Florida,12,Other,7.6,FL
SURVEY,2017,OCT THRU DEC,Florida,12,Pesticides,10.4,FL
SURVEY,2017,OCT THRU DEC,Florida,12,Pests_excl_Varroa,16.8,FL
SURVEY,2017,OCT THRU DEC,Florida,12,Unknown,26.2,FL
SURVEY,2017,OCT THRU DEC,Florida,12,Varroa_mites,41.4,FL
SURVEY,2016,JAN THRU MAR,Florida,12,Disease,0.4,FL
SURVEY,2016,JAN THRU MAR,Florida,12,Other,1.8,FL
SURVEY,2016,JAN THRU MAR,Florida,12,Pesticides,4.9,FL
SURVEY,2016,JAN THRU MAR,Florida,12,Pests_excl_Varroa,5.8,FL
SURVEY,2016,JAN THRU MAR,Florida,12,Unknown,1.4,FL
SURVEY,2016,JAN THRU MAR,Florida,12,Varroa_mites,23.6,FL
SURVEY,2016,APR THRU JUN,Florida,12,Disease,10,FL
SURVEY,2016,APR THRU JUN,Florida,12,Other,10.1,FL
SURVEY,2016,APR THRU JUN,Florida,12,Pesticides,11.6,FL
SURVEY,2016,APR THRU JUN,Florida,12,Pests_excl_Varroa,23.3,FL
SURVEY,2016,APR THRU JUN,Florida,12,Unknown,2,FL
SURVEY,2016,APR THRU JUN,Florida,12,Varroa_mites,48.2,FL
SURVEY,2016,JUL THRU SEP,Florida,12,Disease,2.7,FL
SURVEY,2016,JUL THRU SEP,Florida,12,Other,8.5,FL
SURVEY,2016,JUL THRU SEP,Florida,12,Pesticides,9.9,FL
SURVEY,2016,JUL THRU SEP,Florida,12,Pests_excl_Varroa,23.4,FL
SURVEY,2016,JUL THRU SEP,Florida,12,Unknown,1.8,FL
SURVEY,2016,JUL THRU SEP,Florida,12,Varroa_mites,45.1,FL
SURVEY,2016,OCT THRU DEC,Florida,12,Disease,7.7,FL
SURVEY,2016,OCT THRU DEC,Florida,12,Other,13.6,FL
SURVEY,2016,OCT THRU DEC,Florida,12,Pesticides,17,FL
SURVEY,2016,OCT THRU DEC,Florida,12,Pests_excl_Varroa,27.1,FL
SURVEY,2016,OCT THRU DEC,Florida,12,Unknown,6.5,FL
SURVEY,2016,OCT THRU DEC,Florida,12,Varroa_mites,30.9,FL
SURVEY,2015,JAN THRU MAR,Florida,12,Disease,0.8,FL
SURVEY,2015,JAN THRU MAR,Florida,12,Other,5.1,FL
SURVEY,2015,JAN THRU MAR,Florida,12,Pesticides,8.9,FL
SURVEY,2015,JAN THRU MAR,Florida,12,Pests_excl_Varroa,13.5,FL
SURVEY,2015,JAN THRU MAR,Florida,12,Unknown,4.4,FL
SURVEY,2015,JAN THRU MAR,Florida,12,Varroa_mites,22.3,FL
SURVEY,2015,APR THRU JUN,Florida,12,Disease,2.7,FL
SURVEY,2015,APR THRU JUN,Florida,12,Other,13.6,FL
SURVEY,2015,APR THRU JUN,Florida,12,Pesticides,17.7,FL
SURVEY,2015,APR THRU JUN,Florida,12,Pests_excl_Varroa,26.4,FL
SURVEY,2015,APR THRU JUN,Florida,12,Unknown,5.4,FL
SURVEY,2015,APR THRU JUN,Florida,12,Varroa_mites,44.2,FL
SURVEY,2015,JUL THRU SEP,Florida,12,Disease,6.7,FL
SURVEY,2015,JUL THRU SEP,Florida,12,Other,21.9,FL
SURVEY,2015,JUL THRU SEP,Florida,12,Pesticides,22.9,FL
SURVEY,2015,JUL THRU SEP,Florida,12,Pests_excl_Varroa,21.7,FL
SURVEY,2015,JUL THRU SEP,Florida,12,Unknown,3.4,FL
SURVEY,2015,JUL THRU SEP,Florida,12,Varroa_mites,39.5,FL
SURVEY,2015,OCT THRU DEC,Florida,12,Disease,2.5,FL
SURVEY,2015,OCT THRU DEC,Florida,12,Other,3,FL
SURVEY,2015,OCT THRU DEC,Florida,12,Pesticides,6.8,FL
SURVEY,2015,OCT THRU DEC,Florida,12,Pests_excl_Varroa,18.4,FL
SURVEY,2015,OCT THRU DEC,Florida,12,Unknown,4.2,FL
SURVEY,2015,OCT THRU DEC,Florida,12,Varroa_mites,27.3,FL
SURVEY,2019,JAN THRU MAR,Georgia,13,Disease,7.4,GA
SURVEY,2019,JAN THRU MAR,Georgia,13,Other,10.6,GA
SURVEY,2019,JAN THRU MAR,Georgia,13,Pesticides,9.6,GA
SURVEY,2019,JAN THRU MAR,Georgia,13,Pests_excl_Varroa,17.8,GA
SURVEY,2019,JAN THRU MAR,Georgia,13,Unknown,4.9,GA
SURVEY,2019,JAN THRU MAR,Georgia,13,Varroa_mites,69.6,GA
